time,tx_bytes,tx_pkts,tx_discard,tx_wifi_sent_be,tx_wifi_sent_bk,tx_wifi_sent_vi,tx_wifi_sent_vo,tx_wifi_drop_be,tx_wifi_drop_bk,tx_wifi_drop_vi,tx_wifi_drop_vo,tx_err,tx_unicast,tx_multicast,tx_broadcast,tx_phy_rate,tx_mgmt,tx_mcs_index,tx_nss,tx_bw,tx_sgi,rx_bytes,rx_pkts,rx_discard,rx_err,rx_unicast,rx_multicast,rx_broadcast,rx_unknown,rx_phy_rate,rx_mgmt,rx_ctrl,rx_mcs_index,rx_nss,rx_bw,rx_sgi,hw_noise,snr,rssi,bw
79,6013270.0,64733.0,0.0,63774.0,0.0,0.0,959.0,202.0,0.0,0.0,5.0,0.0,64733.0,0.0,0.0,293.0,11.0,7.0,1.0,80.0,0.0,474437373.0,341635.0,0.0,0.0,341537.0,88.0,10.0,0.0,780.0,11.0,0.0,9.0,2.0,80.0,0.0,-70.1,28.0,44.0,-1234
80,6013270.0,64733.0,0.0,63774.0,0.0,0.0,959.0,202.0,0.0,0.0,5.0,0.0,64733.0,0.0,0.0,293.0,11.0,7.0,1.0,80.0,0.0,474437373.0,341635.0,0.0,0.0,341537.0,88.0,10.0,0.0,780.0,11.0,0.0,9.0,2.0,80.0,0.0,-70.1,28.0,44.0,-1234
81,6013270.0,64733.0,0.0,63774.0,0.0,0.0,959.0,202.0,0.0,0.0,5.0,0.0,64733.0,0.0,0.0,293.0,11.0,7.0,1.0,80.0,0.0,474437373.0,341635.0,0.0,0.0,341537.0,88.0,10.0,0.0,780.0,11.0,0.0,9.0,2.0,80.0,0.0,-70.1,28.0,44.0,-1234
82,6013270.0,64733.0,0.0,63774.0,0.0,0.0,959.0,202.0,0.0,0.0,5.0,0.0,64733.0,0.0,0.0,293.0,11.0,7.0,1.0,80.0,0.0,474437373.0,341635.0,0.0,0.0,341537.0,88.0,10.0,0.0,780.0,11.0,0.0,9.0,2.0,80.0,0.0,-70.1,28.0,44.0,-1234
83,6013270.0,64733.0,0.0,63774.0,0.0,0.0,959.0,202.0,0.0,0.0,5.0,0.0,64733.0,0.0,0.0,293.0,11.0,7.0,1.0,80.0,0.0,474437373.0,341635.0,0.0,0.0,341537.0,88.0,10.0,0.0,780.0,11.0,0.0,9.0,2.0,80.0,0.0,-70.1,28.0,44.0,-1234
84,6013270.0,64733.0,0.0,63774.0,0.0,0.0,959.0,202.0,0.0,0.0,5.0,0.0,64733.0,0.0,0.0,293.0,11.0,7.0,1.0,80.0,0.0,474437373.0,341635.0,0.0,0.0,341537.0,88.0,10.0,0.0,780.0,11.0,0.0,0.0,0.0,20.0,0.0,-67.0,28.0,44.0,-1234
85,6013270.0,64733.0,0.0,63774.0,0.0,0.0,959.0,202.0,0.0,0.0,5.0,0.0,64733.0,0.0,0.0,293.0,11.0,7.0,1.0,80.0,0.0,474437373.0,341635.0,0.0,0.0,341537.0,88.0,10.0,0.0,780.0,11.0,0.0,0.0,0.0,20.0,0.0,-67.0,28.0,44.0,-1234
86,6013270.0,64733.0,0.0,63774.0,0.0,0.0,959.0,202.0,0.0,0.0,5.0,0.0,64733.0,0.0,0.0,293.0,11.0,7.0,1.0,80.0,0.0,474437373.0,341635.0,0.0,0.0,341537.0,88.0,10.0,0.0,780.0,11.0,0.0,0.0,0.0,20.0,0.0,-67.0,28.0,44.0,-1234
87,6013270.0,64733.0,0.0,63774.0,0.0,0.0,959.0,202.0,0.0,0.0,5.0,0.0,64733.0,0.0,0.0,293.0,11.0,7.0,1.0,80.0,0.0,474437373.0,341635.0,0.0,0.0,341537.0,88.0,10.0,0.0,780.0,11.0,0.0,0.0,0.0,20.0,0.0,-67.0,28.0,44.0,-1234
88,6013270.0,64733.0,0.0,63774.0,0.0,0.0,959.0,202.0,0.0,0.0,5.0,0.0,64733.0,0.0,0.0,293.0,11.0,7.0,1.0,80.0,0.0,474437373.0,341635.0,0.0,0.0,341537.0,88.0,10.0,0.0,780.0,11.0,0.0,0.0,0.0,20.0,0.0,-67.0,28.0,44.0,-1234
89,6013270.0,64733.0,0.0,63774.0,0.0,0.0,959.0,202.0,0.0,0.0,5.0,0.0,64733.0,0.0,0.0,293.0,11.0,7.0,1.0,80.0,0.0,474437373.0,341635.0,0.0,0.0,341537.0,88.0,10.0,0.0,780.0,11.0,0.0,0.0,0.0,20.0,0.0,-67.0,28.0,44.0,-1234
90,6013270.0,64733.0,0.0,63774.0,0.0,0.0,959.0,202.0,0.0,0.0,5.0,0.0,64733.0,0.0,0.0,293.0,11.0,7.0,1.0,80.0,0.0,474437373.0,341635.0,0.0,0.0,341537.0,88.0,10.0,0.0,780.0,11.0,0.0,0.0,0.0,20.0,0.0,-67.0,28.0,44.0,-1234
91,6013270.0,64733.0,0.0,63774.0,0.0,0.0,959.0,202.0,0.0,0.0,5.0,0.0,64733.0,0.0,0.0,293.0,11.0,7.0,1.0,80.0,0.0,474437373.0,341635.0,0.0,0.0,341537.0,88.0,10.0,0.0,780.0,11.0,0.0,0.0,0.0,20.0,0.0,-67.0,28.0,44.0,-1234
92,6013270.0,64733.0,0.0,63774.0,0.0,0.0,959.0,202.0,0.0,0.0,5.0,0.0,64733.0,0.0,0.0,293.0,11.0,7.0,1.0,80.0,0.0,474437415.0,341636.0,0.0,0.0,341538.0,88.0,10.0,0.0,780.0,11.0,0.0,9.0,2.0,80.0,0.0,-70.2,28.0,45.0,-1234
93,6013270.0,64733.0,0.0,63774.0,0.0,0.0,959.0,202.0,0.0,0.0,5.0,0.0,64733.0,0.0,0.0,293.0,11.0,7.0,1.0,80.0,0.0,474437415.0,341636.0,0.0,0.0,341538.0,88.0,10.0,0.0,780.0,11.0,0.0,9.0,2.0,80.0,0.0,-70.2,28.0,45.0,-1234
94,6013270.0,64733.0,0.0,63774.0,0.0,0.0,959.0,202.0,0.0,0.0,5.0,0.0,64733.0,0.0,0.0,293.0,11.0,7.0,1.0,80.0,0.0,474437415.0,341636.0,0.0,0.0,341538.0,88.0,10.0,0.0,780.0,11.0,0.0,9.0,2.0,80.0,0.0,-70.2,28.0,45.0,-1234
95,6013270.0,64733.0,0.0,63774.0,0.0,0.0,959.0,202.0,0.0,0.0,5.0,0.0,64733.0,0.0,0.0,293.0,11.0,7.0,1.0,80.0,0.0,474437415.0,341636.0,0.0,0.0,341538.0,88.0,10.0,0.0,780.0,11.0,0.0,9.0,2.0,80.0,0.0,-70.2,28.0,45.0,-1234
96,6013270.0,64733.0,0.0,63774.0,0.0,0.0,959.0,202.0,0.0,0.0,5.0,0.0,64733.0,0.0,0.0,293.0,11.0,7.0,1.0,80.0,0.0,474437461.0,341637.0,0.0,0.0,341538.0,89.0,10.0,0.0,780.0,11.0,0.0,9.0,2.0,80.0,0.0,-63.9,28.0,45.0,-1234
97,6013270.0,64733.0,0.0,63774.0,0.0,0.0,959.0,202.0,0.0,0.0,5.0,0.0,64733.0,0.0,0.0,293.0,11.0,7.0,1.0,80.0,0.0,474437461.0,341637.0,0.0,0.0,341538.0,89.0,10.0,0.0,780.0,11.0,0.0,9.0,2.0,80.0,0.0,-63.9,28.0,45.0,-1234
98,6013270.0,64733.0,0.0,63774.0,0.0,0.0,959.0,202.0,0.0,0.0,5.0,0.0,64733.0,0.0,0.0,293.0,11.0,7.0,1.0,80.0,0.0,474437461.0,341637.0,0.0,0.0,341538.0,89.0,10.0,0.0,780.0,11.0,0.0,9.0,2.0,80.0,0.0,-63.9,28.0,45.0,-1234
99,6013270.0,64733.0,0.0,63774.0,0.0,0.0,959.0,202.0,0.0,0.0,5.0,0.0,64733.0,0.0,0.0,293.0,11.0,7.0,1.0,80.0,0.0,474437461.0,341637.0,0.0,0.0,341538.0,89.0,10.0,0.0,780.0,11.0,0.0,9.0,2.0,80.0,0.0,-63.9,28.0,45.0,-1234
100,6013270.0,64733.0,0.0,63774.0,0.0,0.0,959.0,202.0,0.0,0.0,5.0,0.0,64733.0,0.0,0.0,293.0,11.0,7.0,1.0,80.0,0.0,474437461.0,341637.0,0.0,0.0,341538.0,89.0,10.0,0.0,780.0,11.0,0.0,9.0,2.0,80.0,0.0,-63.9,28.0,45.0,-1234
101,6013270.0,64733.0,0.0,63774.0,0.0,0.0,959.0,202.0,0.0,0.0,5.0,0.0,64733.0,0.0,0.0,293.0,11.0,7.0,1.0,80.0,0.0,474437461.0,341637.0,0.0,0.0,341538.0,89.0,10.0,0.0,780.0,11.0,0.0,9.0,2.0,80.0,0.0,-63.9,28.0,45.0,-1234
102,6013270.0,64733.0,0.0,63774.0,0.0,0.0,959.0,202.0,0.0,0.0,5.0,0.0,64733.0,0.0,0.0,293.0,11.0,7.0,1.0,80.0,0.0,474437461.0,341637.0,0.0,0.0,341538.0,89.0,10.0,0.0,780.0,11.0,0.0,9.0,2.0,80.0,0.0,-63.9,28.0,45.0,-1234
103,6013270.0,64733.0,0.0,63774.0,0.0,0.0,959.0,202.0,0.0,0.0,5.0,0.0,64733.0,0.0,0.0,293.0,11.0,7.0,1.0,80.0,0.0,474437461.0,341637.0,0.0,0.0,341538.0,89.0,10.0,0.0,780.0,11.0,0.0,9.0,2.0,80.0,0.0,-63.9,28.0,45.0,-1234
104,6013270.0,64733.0,0.0,63774.0,0.0,0.0,959.0,202.0,0.0,0.0,5.0,0.0,64733.0,0.0,0.0,293.0,11.0,7.0,1.0,80.0,0.0,474437461.0,341637.0,0.0,0.0,341538.0,89.0,10.0,0.0,780.0,11.0,0.0,9.0,2.0,80.0,0.0,-63.9,28.0,45.0,-1234
105,6013270.0,64733.0,0.0,63774.0,0.0,0.0,959.0,202.0,0.0,0.0,5.0,0.0,64733.0,0.0,0.0,293.0,11.0,7.0,1.0,80.0,0.0,474437461.0,341637.0,0.0,0.0,341538.0,89.0,10.0,0.0,780.0,11.0,0.0,9.0,2.0,80.0,0.0,-63.9,28.0,45.0,-1234
106,6013270.0,64733.0,0.0,63774.0,0.0,0.0,959.0,202.0,0.0,0.0,5.0,0.0,64733.0,0.0,0.0,293.0,11.0,7.0,1.0,80.0,0.0,474437461.0,341637.0,0.0,0.0,341538.0,89.0,10.0,0.0,780.0,11.0,0.0,9.0,2.0,80.0,0.0,-63.9,28.0,45.0,-1234
107,6013270.0,64733.0,0.0,63774.0,0.0,0.0,959.0,202.0,0.0,0.0,5.0,0.0,64733.0,0.0,0.0,293.0,11.0,7.0,1.0,80.0,0.0,474437461.0,341637.0,0.0,0.0,341538.0,89.0,10.0,0.0,780.0,11.0,0.0,9.0,2.0,80.0,0.0,-63.9,28.0,45.0,-1234
108,6013270.0,64733.0,0.0,63774.0,0.0,0.0,959.0,202.0,0.0,0.0,5.0,0.0,64733.0,0.0,0.0,293.0,11.0,7.0,1.0,80.0,0.0,474437503.0,341638.0,0.0,0.0,341539.0,89.0,10.0,0.0,780.0,11.0,0.0,9.0,2.0,80.0,0.0,-67.1,31.0,45.0,-1234
109,6013270.0,64733.0,0.0,63774.0,0.0,0.0,959.0,202.0,0.0,0.0,5.0,0.0,64733.0,0.0,0.0,293.0,11.0,7.0,1.0,80.0,0.0,474437503.0,341638.0,0.0,0.0,341539.0,89.0,10.0,0.0,780.0,11.0,0.0,0.0,0.0,20.0,0.0,-73.6,31.0,45.0,-1234
110,6013270.0,64733.0,0.0,63774.0,0.0,0.0,959.0,202.0,0.0,0.0,5.0,0.0,64733.0,0.0,0.0,293.0,11.0,7.0,1.0,80.0,0.0,474437503.0,341638.0,0.0,0.0,341539.0,89.0,10.0,0.0,780.0,11.0,0.0,0.0,0.0,20.0,0.0,-73.6,31.0,45.0,-1234
111,6013270.0,64733.0,0.0,63774.0,0.0,0.0,959.0,202.0,0.0,0.0,5.0,0.0,64733.0,0.0,0.0,293.0,11.0,7.0,1.0,80.0,0.0,474437503.0,341638.0,0.0,0.0,341539.0,89.0,10.0,0.0,780.0,11.0,0.0,0.0,0.0,20.0,0.0,-73.6,31.0,45.0,-1234
112,6013270.0,64733.0,0.0,63774.0,0.0,0.0,959.0,202.0,0.0,0.0,5.0,0.0,64733.0,0.0,0.0,293.0,11.0,7.0,1.0,80.0,0.0,474437503.0,341638.0,0.0,0.0,341539.0,89.0,10.0,0.0,780.0,11.0,0.0,0.0,0.0,20.0,0.0,-73.6,31.0,45.0,-1234
113,6013270.0,64733.0,0.0,63774.0,0.0,0.0,959.0,202.0,0.0,0.0,5.0,0.0,64733.0,0.0,0.0,293.0,11.0,7.0,1.0,80.0,0.0,474437503.0,341638.0,0.0,0.0,341539.0,89.0,10.0,0.0,780.0,11.0,0.0,0.0,0.0,20.0,0.0,-73.6,31.0,45.0,-1234
114,6013270.0,64733.0,0.0,63774.0,0.0,0.0,959.0,202.0,0.0,0.0,5.0,0.0,64733.0,0.0,0.0,293.0,11.0,7.0,1.0,80.0,0.0,474437503.0,341638.0,0.0,0.0,341539.0,89.0,10.0,0.0,780.0,11.0,0.0,0.0,0.0,20.0,0.0,-73.6,31.0,45.0,-1234
115,6013270.0,64733.0,0.0,63774.0,0.0,0.0,959.0,202.0,0.0,0.0,5.0,0.0,64733.0,0.0,0.0,293.0,11.0,7.0,1.0,80.0,0.0,474437503.0,341638.0,0.0,0.0,341539.0,89.0,10.0,0.0,780.0,11.0,0.0,0.0,0.0,20.0,0.0,-73.6,31.0,45.0,-1234
116,6013270.0,64733.0,0.0,63774.0,0.0,0.0,959.0,202.0,0.0,0.0,5.0,0.0,64733.0,0.0,0.0,293.0,11.0,7.0,1.0,80.0,0.0,474437503.0,341638.0,0.0,0.0,341539.0,89.0,10.0,0.0,780.0,11.0,0.0,0.0,0.0,20.0,0.0,-73.6,31.0,45.0,-1234
117,6013270.0,64733.0,0.0,63774.0,0.0,0.0,959.0,202.0,0.0,0.0,5.0,0.0,64733.0,0.0,0.0,293.0,11.0,7.0,1.0,80.0,0.0,474437503.0,341638.0,0.0,0.0,341539.0,89.0,10.0,0.0,780.0,11.0,0.0,0.0,0.0,20.0,0.0,-73.6,31.0,45.0,-1234
118,6013270.0,64733.0,0.0,63774.0,0.0,0.0,959.0,202.0,0.0,0.0,5.0,0.0,64733.0,0.0,0.0,293.0,11.0,7.0,1.0,80.0,0.0,474437503.0,341638.0,0.0,0.0,341539.0,89.0,10.0,0.0,780.0,11.0,0.0,0.0,0.0,20.0,0.0,-73.6,31.0,45.0,-1234
119,6013270.0,64733.0,0.0,63774.0,0.0,0.0,959.0,202.0,0.0,0.0,5.0,0.0,64733.0,0.0,0.0,293.0,11.0,7.0,1.0,80.0,0.0,474437503.0,341638.0,0.0,0.0,341539.0,89.0,10.0,0.0,780.0,11.0,0.0,0.0,0.0,20.0,0.0,-73.6,31.0,45.0,-1234
120,6013270.0,64733.0,0.0,63774.0,0.0,0.0,959.0,202.0,0.0,0.0,5.0,0.0,64733.0,0.0,0.0,293.0,11.0,7.0,1.0,80.0,0.0,474437503.0,341638.0,0.0,0.0,341539.0,89.0,10.0,0.0,780.0,11.0,0.0,0.0,0.0,20.0,0.0,-73.6,31.0,45.0,-1234
121,6013270.0,64733.0,0.0,63774.0,0.0,0.0,959.0,202.0,0.0,0.0,5.0,0.0,64733.0,0.0,0.0,293.0,11.0,7.0,1.0,80.0,0.0,474437503.0,341638.0,0.0,0.0,341539.0,89.0,10.0,0.0,780.0,11.0,0.0,0.0,0.0,20.0,0.0,-73.6,31.0,45.0,-1234
122,6013270.0,64733.0,0.0,63774.0,0.0,0.0,959.0,202.0,0.0,0.0,5.0,0.0,64733.0,0.0,0.0,293.0,11.0,7.0,1.0,80.0,0.0,474437503.0,341638.0,0.0,0.0,341539.0,89.0,10.0,0.0,780.0,11.0,0.0,0.0,0.0,20.0,0.0,-73.6,31.0,45.0,-1234
123,6013270.0,64733.0,0.0,63774.0,0.0,0.0,959.0,202.0,0.0,0.0,5.0,0.0,64733.0,0.0,0.0,293.0,11.0,7.0,1.0,80.0,0.0,474437503.0,341638.0,0.0,0.0,341539.0,89.0,10.0,0.0,780.0,11.0,0.0,0.0,0.0,20.0,0.0,-73.6,31.0,45.0,-1234
124,6013270.0,64733.0,0.0,63774.0,0.0,0.0,959.0,202.0,0.0,0.0,5.0,0.0,64733.0,0.0,0.0,293.0,11.0,7.0,1.0,80.0,0.0,474437503.0,341638.0,0.0,0.0,341539.0,89.0,10.0,0.0,780.0,11.0,0.0,0.0,0.0,20.0,0.0,-73.6,31.0,45.0,-1234
125,6029847.0,64915.0,0.0,63955.0,0.0,0.0,960.0,202.0,0.0,0.0,5.0,0.0,64915.0,0.0,0.0,293.0,11.0,7.0,1.0,80.0,0.0,474437582.0,341639.0,0.0,0.0,341540.0,89.0,10.0,0.0,780.0,11.0,0.0,9.0,2.0,80.0,1.0,-73.4,31.0,45.0,-1234
126,6143337.0,66176.0,0.0,65216.0,0.0,0.0,960.0,202.0,0.0,0.0,5.0,0.0,66176.0,0.0,0.0,351.0,11.0,8.0,1.0,80.0,0.0,484459976.0,350506.0,0.0,0.0,350407.0,89.0,10.0,0.0,867.0,11.0,0.0,9.0,2.0,80.0,0.0,-68.7,63.0,45.0,-1234
127,6456093.0,70128.0,0.0,69168.0,0.0,0.0,960.0,202.0,0.0,0.0,5.0,0.0,70128.0,0.0,0.0,468.0,11.0,5.0,2.0,80.0,0.0,502316028.0,366852.0,0.0,0.0,366753.0,89.0,10.0,0.0,867.0,11.0,0.0,9.0,2.0,80.0,1.0,-73.6,24.0,45.0,-1234
128,6585727.0,71793.0,0.0,70833.0,0.0,0.0,960.0,202.0,0.0,0.0,5.0,0.0,71793.0,0.0,0.0,468.0,11.0,5.0,2.0,80.0,0.0,511242932.0,375008.0,0.0,0.0,374909.0,89.0,10.0,0.0,867.0,11.0,0.0,9.0,2.0,80.0,1.0,-80.4,32.0,45.0,-1234
129,6733815.0,73694.0,0.0,72734.0,0.0,0.0,960.0,202.0,0.0,0.0,5.0,0.0,73694.0,0.0,0.0,351.0,11.0,4.0,2.0,80.0,0.0,520678396.0,383664.0,0.0,0.0,383565.0,89.0,10.0,0.0,867.0,11.0,0.0,9.0,2.0,80.0,1.0,-65.9,32.0,45.0,-1234
130,6880025.0,75569.0,0.0,74609.0,0.0,0.0,960.0,202.0,0.0,0.0,5.0,0.0,75569.0,0.0,0.0,468.0,11.0,5.0,2.0,80.0,0.0,530217652.0,392416.0,0.0,0.0,392317.0,89.0,10.0,0.0,867.0,11.0,0.0,9.0,2.0,80.0,1.0,-65.1,57.0,45.0,-1234
131,7029123.0,77482.0,0.0,76522.0,0.0,0.0,960.0,202.0,0.0,0.0,5.0,0.0,77482.0,0.0,0.0,468.0,11.0,5.0,2.0,80.0,0.0,539144556.0,400572.0,0.0,0.0,400473.0,89.0,10.0,0.0,867.0,11.0,0.0,9.0,2.0,80.0,0.0,-79.7,57.0,45.0,-1234
132,7180367.0,79426.0,0.0,78466.0,0.0,0.0,960.0,202.0,0.0,0.0,5.0,0.0,79426.0,0.0,0.0,527.0,11.0,6.0,2.0,80.0,0.0,548073836.0,408764.0,0.0,0.0,408665.0,89.0,10.0,0.0,867.0,11.0,0.0,9.0,2.0,80.0,1.0,-77.9,29.0,45.0,-1234
133,7340267.0,81485.0,0.0,80525.0,0.0,0.0,960.0,202.0,0.0,0.0,5.0,0.0,81485.0,0.0,0.0,527.0,11.0,6.0,2.0,80.0,0.0,558119276.0,417980.0,0.0,0.0,417881.0,89.0,10.0,0.0,867.0,11.0,0.0,9.0,2.0,80.0,1.0,-63.2,29.0,45.0,-1234
134,7483215.0,83325.0,0.0,82365.0,0.0,0.0,960.0,202.0,0.0,0.0,5.0,0.0,83325.0,0.0,0.0,527.0,11.0,6.0,2.0,80.0,0.0,567046180.0,426136.0,0.0,0.0,426037.0,89.0,10.0,0.0,867.0,11.0,0.0,9.0,2.0,80.0,1.0,-66.2,59.0,45.0,-1234
135,7630479.0,85224.0,0.0,84264.0,0.0,0.0,960.0,202.0,0.0,0.0,5.0,0.0,85224.0,0.0,0.0,585.0,11.0,7.0,2.0,80.0,0.0,575975460.0,434328.0,0.0,0.0,434229.0,89.0,10.0,0.0,867.0,11.0,0.0,9.0,2.0,80.0,1.0,-81.3,59.0,44.0,-1234
136,7702727.0,86154.0,0.0,85194.0,0.0,0.0,960.0,202.0,0.0,0.0,5.0,0.0,86154.0,0.0,0.0,585.0,11.0,7.0,2.0,80.0,0.0,585190744.0,442782.0,0.0,0.0,442683.0,89.0,10.0,0.0,867.0,11.0,0.0,9.0,2.0,80.0,0.0,-80.8,58.0,44.0,-1234
137,7702727.0,86154.0,0.0,85194.0,0.0,0.0,960.0,202.0,0.0,0.0,5.0,0.0,86154.0,0.0,0.0,585.0,11.0,7.0,2.0,80.0,0.0,586020900.0,443544.0,0.0,0.0,443445.0,89.0,10.0,0.0,867.0,11.0,0.0,9.0,2.0,80.0,0.0,-74.6,58.0,45.0,-1234
138,7702872.0,86155.0,0.0,85194.0,0.0,0.0,961.0,202.0,0.0,0.0,5.0,0.0,86155.0,0.0,0.0,585.0,11.0,7.0,2.0,80.0,0.0,586020900.0,443544.0,0.0,0.0,443445.0,89.0,10.0,0.0,867.0,11.0,0.0,9.0,2.0,80.0,0.0,-74.6,58.0,45.0,-1234
139,7703017.0,86156.0,0.0,85194.0,0.0,0.0,962.0,202.0,0.0,0.0,5.0,0.0,86156.0,0.0,0.0,585.0,11.0,7.0,2.0,80.0,0.0,586020979.0,443545.0,0.0,0.0,443446.0,89.0,10.0,0.0,867.0,11.0,0.0,9.0,2.0,80.0,0.0,-75.0,58.0,45.0,-1234
140,7703017.0,86156.0,0.0,85194.0,0.0,0.0,962.0,202.0,0.0,0.0,5.0,0.0,86156.0,0.0,0.0,585.0,11.0,7.0,2.0,80.0,0.0,586021058.0,443546.0,0.0,0.0,443447.0,89.0,10.0,0.0,867.0,11.0,0.0,9.0,2.0,80.0,0.0,-74.1,31.0,45.0,-1234
141,7703162.0,86157.0,0.0,85194.0,0.0,0.0,963.0,202.0,0.0,0.0,5.0,0.0,86157.0,0.0,0.0,585.0,11.0,7.0,2.0,80.0,0.0,586021058.0,443546.0,0.0,0.0,443447.0,89.0,10.0,0.0,867.0,11.0,0.0,0.0,0.0,20.0,0.0,-73.5,31.0,45.0,-1234
142,7703307.0,86158.0,0.0,85194.0,0.0,0.0,964.0,202.0,0.0,0.0,5.0,0.0,86158.0,0.0,0.0,702.0,11.0,8.0,2.0,80.0,0.0,586021179.0,443548.0,0.0,0.0,443449.0,89.0,10.0,0.0,867.0,11.0,0.0,9.0,2.0,80.0,0.0,-72.7,30.0,45.0,-1234
143,7703307.0,86158.0,0.0,85194.0,0.0,0.0,964.0,202.0,0.0,0.0,5.0,0.0,86158.0,0.0,0.0,702.0,11.0,8.0,2.0,80.0,0.0,586021258.0,443549.0,0.0,0.0,443450.0,89.0,10.0,0.0,867.0,11.0,0.0,9.0,2.0,80.0,0.0,-72.3,30.0,45.0,-1234
144,7703452.0,86159.0,0.0,85194.0,0.0,0.0,965.0,202.0,0.0,0.0,5.0,0.0,86159.0,0.0,0.0,585.0,11.0,7.0,2.0,80.0,0.0,586021337.0,443550.0,0.0,0.0,443451.0,89.0,10.0,0.0,867.0,11.0,0.0,9.0,2.0,80.0,0.0,-73.1,30.0,45.0,-1234
145,7703597.0,86160.0,0.0,85194.0,0.0,0.0,966.0,202.0,0.0,0.0,5.0,0.0,86160.0,0.0,0.0,585.0,11.0,7.0,2.0,80.0,0.0,586021416.0,443551.0,0.0,0.0,443452.0,89.0,10.0,0.0,867.0,11.0,0.0,9.0,2.0,80.0,0.0,-74.3,31.0,45.0,-1234
146,7703742.0,86161.0,0.0,85194.0,0.0,0.0,967.0,202.0,0.0,0.0,5.0,0.0,86161.0,0.0,0.0,585.0,11.0,7.0,2.0,80.0,0.0,586021416.0,443551.0,0.0,0.0,443452.0,89.0,10.0,0.0,867.0,11.0,0.0,9.0,2.0,80.0,0.0,-74.3,31.0,45.0,-1234
147,7703742.0,86161.0,0.0,85194.0,0.0,0.0,967.0,202.0,0.0,0.0,5.0,0.0,86161.0,0.0,0.0,702.0,11.0,8.0,2.0,80.0,0.0,586021495.0,443552.0,0.0,0.0,443453.0,89.0,10.0,0.0,867.0,11.0,0.0,9.0,2.0,80.0,0.0,-75.1,32.0,45.0,-1234
148,7703742.0,86161.0,0.0,85194.0,0.0,0.0,967.0,202.0,0.0,0.0,5.0,0.0,86161.0,0.0,0.0,702.0,11.0,8.0,2.0,80.0,0.0,586021495.0,443552.0,0.0,0.0,443453.0,89.0,10.0,0.0,867.0,11.0,0.0,9.0,2.0,80.0,0.0,-75.1,32.0,45.0,-1234
149,7703742.0,86161.0,0.0,85194.0,0.0,0.0,967.0,202.0,0.0,0.0,5.0,0.0,86161.0,0.0,0.0,702.0,11.0,8.0,2.0,80.0,0.0,586021495.0,443552.0,0.0,0.0,443453.0,89.0,10.0,0.0,867.0,11.0,0.0,9.0,2.0,80.0,0.0,-75.1,32.0,45.0,-1234
150,7703887.0,86162.0,0.0,85194.0,0.0,0.0,968.0,202.0,0.0,0.0,5.0,0.0,86162.0,0.0,0.0,702.0,11.0,8.0,2.0,80.0,0.0,586021541.0,443553.0,0.0,0.0,443453.0,90.0,10.0,0.0,867.0,11.0,0.0,9.0,2.0,80.0,0.0,-75.1,32.0,45.0,-1234
151,7703887.0,86162.0,0.0,85194.0,0.0,0.0,968.0,202.0,0.0,0.0,5.0,0.0,86162.0,0.0,0.0,585.0,11.0,7.0,2.0,80.0,0.0,586021620.0,443554.0,0.0,0.0,443454.0,90.0,10.0,0.0,867.0,11.0,0.0,9.0,2.0,80.0,0.0,-74.1,31.0,45.0,-1234
152,7703887.0,86162.0,0.0,85194.0,0.0,0.0,968.0,202.0,0.0,0.0,5.0,0.0,86162.0,0.0,0.0,585.0,11.0,7.0,2.0,80.0,0.0,586021620.0,443554.0,0.0,0.0,443454.0,90.0,10.0,0.0,867.0,11.0,0.0,9.0,2.0,80.0,0.0,-74.1,31.0,45.0,-1234
153,7703887.0,86162.0,0.0,85194.0,0.0,0.0,968.0,202.0,0.0,0.0,5.0,0.0,86162.0,0.0,0.0,585.0,11.0,7.0,2.0,80.0,0.0,586021620.0,443554.0,0.0,0.0,443454.0,90.0,10.0,0.0,867.0,11.0,0.0,9.0,2.0,80.0,0.0,-74.1,31.0,45.0,-1234
154,7703887.0,86162.0,0.0,85194.0,0.0,0.0,968.0,202.0,0.0,0.0,5.0,0.0,86162.0,0.0,0.0,585.0,11.0,7.0,2.0,80.0,0.0,586021620.0,443554.0,0.0,0.0,443454.0,90.0,10.0,0.0,867.0,11.0,0.0,9.0,2.0,80.0,0.0,-74.1,31.0,45.0,-1234
155,7703887.0,86162.0,0.0,85194.0,0.0,0.0,968.0,202.0,0.0,0.0,5.0,0.0,86162.0,0.0,0.0,585.0,11.0,7.0,2.0,80.0,0.0,586021620.0,443554.0,0.0,0.0,443454.0,90.0,10.0,0.0,867.0,11.0,0.0,9.0,2.0,80.0,0.0,-74.1,31.0,45.0,-1234
156,7703887.0,86162.0,0.0,85194.0,0.0,0.0,968.0,202.0,0.0,0.0,5.0,0.0,86162.0,0.0,0.0,585.0,11.0,7.0,2.0,80.0,0.0,586021620.0,443554.0,0.0,0.0,443454.0,90.0,10.0,0.0,867.0,11.0,0.0,9.0,2.0,80.0,0.0,-74.1,31.0,45.0,-1234
157,7703887.0,86162.0,0.0,85194.0,0.0,0.0,968.0,202.0,0.0,0.0,5.0,0.0,86162.0,0.0,0.0,585.0,11.0,7.0,2.0,80.0,0.0,586021620.0,443554.0,0.0,0.0,443454.0,90.0,10.0,0.0,867.0,11.0,0.0,9.0,2.0,80.0,0.0,-74.1,31.0,45.0,-1234
