name,time,Bandsteering,Channel,ChannelWidth,Medium_available,Phyrate,RX-Broadcasts,RX-Discards,RX-Errors,RX-KBytes,RX-Multicasts,RX-Packets,RX-Unicasts,RX_bitRate,TX-Broadcasts,TX-Discards,TX-Errors,TX-KBytes,TX-Multicasts,TX-Packets,TX-Unicasts,TX_bitRate,apband,apmac
ap-statis,2019-05-02T22:50:46+02:00,1,40,80,79,198,968,0,0,167307,35184,1450332,1414181,219.733,18994,0,0,3160030,28169,5547087,5499925,13234.1,radio_5G,A491B16F74AD
ap-statis,2019-05-02T22:51:01+02:00,1,40,80,78,198,968,0,0,167309,35184,1450341,1414189,1211.2,18995,0,0,3160032,28172,5547097,5499930,1249.07,radio_5G,A491B16F74AD
ap-statis,2019-05-02T22:51:46+02:00,1,40,80,80,198,968,0,0,167316,35191,1450400,1414241,68.2667,19004,0,0,3160081,28180,5547240,5500056,11146.7,radio_5G,A491B16F74AD
ap-statis,2019-05-02T22:52:01+02:00,1,40,80,80,198,968,0,0,167318,35191,1450411,1414252,1268.8,19005,0,0,3160084,28183,5547254,5500066,1418.67,radio_5G,A491B16F74AD
ap-statis,2019-05-02T22:52:16+02:00,1,40,80,80,198,968,0,0,167318,35191,1450415,1414256,132.267,19010,0,0,3160105,28186,5547305,5500111,11500.8,radio_5G,A491B16F74AD
ap-statis,2019-05-02T22:52:31+02:00,1,40,80,80,198,968,0,0,167331,35191,1450549,1414390,7474.86,19013,0,0,3160399,28187,5547543,5500343,172266,radio_5G,A491B16F74AD
ap-statis,2019-05-02T22:52:46+02:00,1,40,80,80,198,968,0,0,167331,35191,1450549,1414390,7474.86,19013,0,0,3160399,28187,5547543,5500343,172266,radio_5G,A491B16F74AD
ap-statis,2019-05-02T22:53:01+02:00,1,40,80,80,198,968,0,0,167334,35198,1450564,1414399,1786.67,19024,0,0,3160424,28200,5547609,5500389,2056,radio_5G,A491B16F74AD
ap-statis,2019-05-02T22:53:16+02:00,1,40,80,81,198,968,0,0,167334,35198,1450567,1414401,82.1333,19028,0,0,3160445,28201,5547661,5500433,11510.4,radio_5G,A491B16F74AD
ap-statis,2019-05-02T22:53:31+02:00,1,40,80,80,198,968,0,0,167337,35198,1450589,1414423,1632,19032,0,0,3160448,28202,5547684,5500450,1566.4,radio_5G,A491B16F74AD
ap-statis,2019-05-02T22:53:45+02:00,1,40,80,78,198,968,0,0,167337,35198,1450591,1414425,61.7143,19036,0,0,3160468,28203,5547727,5500492,11986.3,radio_5G,A491B16F74AD
ap-statis,2019-05-02T22:54:46+02:00,1,40,80,80,198,968,0,0,167351,35204,1450721,1414550,6124.8,19049,0,0,3160787,28216,5548054,5500791,160988,radio_5G,A491B16F74AD
ap-statis,2019-05-02T22:55:16+02:00,1,40,80,78,198,968,0,0,167354,35204,1450734,1414564,1344,19056,0,0,3160811,28222,5548118,5500844,11698,radio_5G,A491B16F74AD
ap-statis,2019-05-02T22:55:31+02:00,1,40,80,79,198,968,0,0,167354,35204,1450738,1414567,132.267,19060,0,0,3160811,28222,5548125,5500847,320,radio_5G,A491B16F74AD
ap-statis,2019-05-02T22:56:01+02:00,1,40,80,80,198,968,0,0,167356,35215,1450754,1414586,82.1333,19066,0,0,3160838,28236,5548195,5500905,2858.13,radio_5G,A491B16F74AD
ap-statis,2019-05-02T22:56:15+02:00,1,40,80,77,198,968,0,0,167356,35215,1450754,1414586,82.1333,19066,0,0,3160838,28236,5548195,5500905,2858.13,radio_5G,A491B16F74AD
ap-statis,2019-05-02T22:56:16+02:00,1,40,80,77,198,968,0,0,167367,35221,1450834,1414652,6243.73,19070,0,0,3160901,28246,5548316,5501008,34425.1,radio_5G,A491B16F74AD
ap-statis,2019-05-02T22:56:46+02:00,1,40,80,81,198,968,0,0,167381,35221,1450980,1414792,6011,19078,0,0,3161249,28247,5548625,5501333,176650,radio_5G,A491B16F74AD
ap-statis,2019-05-02T22:57:01+02:00,1,40,80,80,198,968,0,0,167386,35222,1450999,1414812,2881.07,19084,0,0,3161267,28253,5548681,5501347,9928,radio_5G,A491B16F74AD
ap-statis,2019-05-02T22:57:31+02:00,1,40,80,80,198,968,0,0,167386,35222,1451005,1414815,22.4,19091,0,0,3161288,28256,5548733,5501389,263.467,radio_5G,A491B16F74AD
ap-statis,2019-05-02T22:58:46+02:00,1,40,80,79,198,969,0,0,167408,35241,1451203,1414993,7069.33,19106,0,0,3161685,28284,5549194,5501805,188029,radio_5G,A491B16F74AD
ap-statis,2019-05-02T22:59:31+02:00,1,40,80,80,198,969,0,0,167417,35242,1451251,1415041,67.2,19120,0,0,3161715,28292,5549285,5501876,214.4,radio_5G,A491B16F74AD
ap-statis,2019-05-02T22:59:46+02:00,1,40,80,79,198,969,0,0,167419,35248,1451261,1415046,753.6,19127,0,0,3161737,28298,5549340,5501919,12122.1,radio_5G,A491B16F74AD
ap-statis,2019-05-02T23:00:01+02:00,1,40,80,79,198,969,0,0,167420,35249,1451272,1415055,459.733,19127,0,0,3161738,28305,5549357,5501929,876.8,radio_5G,A491B16F74AD
ap-statis,2019-05-02T23:00:31+02:00,1,40,80,80,198,969,0,0,167426,35249,1451298,1415080,153.067,19134,0,0,3161766,28307,5549428,5501988,62.4,radio_5G,A491B16F74AD
ap-statis,2019-05-02T23:02:01+02:00,1,40,80,85,198,969,0,0,167441,35256,1451401,1415176,125,19148,0,0,3161949,28318,5549694,5502229,10568,radio_5G,A491B16F74AD
ap-statis,2019-05-02T23:02:16+02:00,1,40,80,87,198,969,0,0,167456,35263,1451468,1415236,7819.73,19152,0,0,3161987,28333,5549808,5502323,20400.5,radio_5G,A491B16F74AD
ap-statis,2019-05-02T23:02:31+02:00,1,40,80,87,198,969,0,0,167457,35263,1451472,1415241,129.6,19156,0,0,3161988,28334,5549812,5502326,193.6,radio_5G,A491B16F74AD
ap-statis,2019-05-02T23:03:31+02:00,1,40,80,84,198,969,0,0,167472,35270,1451571,1415333,1116.27,19165,0,0,3162175,28350,5550054,5502540,1050.67,radio_5G,A491B16F74AD
ap-statis,2019-05-02T23:03:45+02:00,1,40,80,84,198,969,0,0,167473,35270,1451579,1415340,591.429,19165,0,0,3162196,28350,5550101,5502586,12362.9,radio_5G,A491B16F74AD
ap-statis,2019-05-02T23:03:46+02:00,1,40,80,86,198,969,0,0,167473,35270,1451579,1415340,591.429,19165,0,0,3162196,28350,5550101,5502586,12362.9,radio_5G,A491B16F74AD
ap-statis,2019-05-02T23:04:31+02:00,1,40,80,85,198,969,0,0,167478,35270,1451610,1415372,1094.4,19170,0,0,3162222,28358,5550178,5502651,676.8,radio_5G,A491B16F74AD
ap-statis,2019-05-02T23:04:46+02:00,1,40,80,85,198,969,0,0,167488,35276,1451716,1415477,5157.87,19175,0,0,3162501,28372,5550416,5502884,152721,radio_5G,A491B16F74AD
ap-statis,2019-05-02T23:05:01+02:00,1,40,80,85,198,969,0,0,167489,35276,1451724,1415479,666.133,19177,0,0,3162506,28378,5550435,5502887,2506.13,radio_5G,A491B16F74AD
ap-statis,2019-05-02T23:05:16+02:00,1,40,80,85,198,969,0,0,167492,35277,1451742,1415497,1618.67,19180,0,0,3162530,28379,5550499,5502943,13085.9,radio_5G,A491B16F74AD
ap-statis,2019-05-02T23:06:01+02:00,1,40,80,85,198,969,0,0,167496,35278,1451770,1415525,81.0667,19190,0,0,3162554,28386,5550570,5503002,189.867,radio_5G,A491B16F74AD
ap-statis,2019-05-02T23:06:16+02:00,1,40,80,86,198,969,0,0,167498,35278,1451779,1415533,1306.86,19190,0,0,3162577,28387,5550629,5503054,13581.7,radio_5G,A491B16F74AD
ap-statis,2019-05-02T23:07:16+02:00,1,40,80,86,198,969,0,0,167519,35294,1451994,1415732,1595.2,19205,0,0,3163057,28410,5551116,5503506,12912,radio_5G,A491B16F74AD
ap-statis,2019-05-02T23:07:31+02:00,1,40,80,86,198,969,0,0,167520,35294,1452002,1415739,352,19206,0,0,3163058,28411,5551128,5503512,644.267,radio_5G,A491B16F74AD
ap-statis,2019-05-02T23:08:01+02:00,1,40,80,85,198,969,0,0,167523,35294,1452019,1415756,97,19215,0,0,3163082,28417,5551196,5503565,580,radio_5G,A491B16F74AD
ap-statis,2019-05-02T23:08:16+02:00,1,40,80,85,198,969,0,0,167527,35300,1452040,1415771,2296.53,19215,0,0,3163106,28424,5551256,5503617,13288,radio_5G,A491B16F74AD
ap-statis,2019-05-02T23:09:01+02:00,1,40,80,86,198,969,0,0,167544,35300,1452203,1415934,1313.6,19219,0,0,3163495,28427,5551601,5503958,3602.13,radio_5G,A491B16F74AD
ap-statis,2019-05-02T23:09:16+02:00,1,40,80,86,198,969,0,0,167549,35300,1452215,1415946,2372.8,19223,0,0,3163516,28432,5551654,5503999,11575.5,radio_5G,A491B16F74AD
ap-statis,2019-05-02T23:09:31+02:00,1,40,80,87,198,969,0,0,167549,35300,1452221,1415952,288,19223,0,0,3163517,28432,5551660,5504005,379.733,radio_5G,A491B16F74AD
ap-statis,2019-05-02T23:09:46+02:00,1,40,80,87,198,969,0,0,167549,35300,1452222,1415954,45.8667,19226,0,0,3163537,28433,5551702,5504046,11160.5,radio_5G,A491B16F74AD
ap-statis,2019-05-02T23:10:01+02:00,1,40,80,86,198,969,0,0,167553,35306,1452247,1415973,2236.27,19227,0,0,3163541,28445,5551727,5504059,2042.13,radio_5G,A491B16F74AD
ap-statis,2019-05-02T23:10:15+02:00,1,40,80,86,198,969,0,0,167558,35306,1452258,1415983,2518.29,19227,0,0,3163567,28445,5551783,5504111,14952.6,radio_5G,A491B16F74AD
ap-statis,2019-05-02T23:10:31+02:00,1,40,80,87,198,969,0,0,167558,35306,1452262,1415988,143.5,19231,0,0,3163567,28446,5551790,5504114,308.5,radio_5G,A491B16F74AD
ap-statis,2019-05-02T23:10:46+02:00,1,40,80,87,198,969,0,0,167559,35306,1452270,1415995,375.467,19231,0,0,3163590,28446,5551841,5504164,12424.5,radio_5G,A491B16F74AD
ap-statis,2019-05-02T23:11:01+02:00,1,40,80,86,198,969,0,0,167573,35306,1452366,1416092,7528,19234,0,0,3163808,28448,5552011,5504335,119140,radio_5G,A491B16F74AD
ap-statis,2019-05-02T23:12:01+02:00,1,40,80,86,198,969,0,0,167580,35312,1452413,1416132,226.133,19240,0,0,3163860,28461,5552149,5504448,280.533,radio_5G,A491B16F74AD
ap-statis,2019-05-02T23:12:16+02:00,1,40,80,87,198,969,0,0,167583,35312,1452428,1416147,1907.73,19244,0,0,3163884,28464,5552210,5504502,13000,radio_5G,A491B16F74AD
ap-statis,2019-05-02T23:12:31+02:00,1,40,80,87,198,969,0,0,167583,35312,1452432,1416152,176.533,19247,0,0,3163885,28466,5552216,5504504,368.533,radio_5G,A491B16F74AD
ap-statis,2019-05-02T23:13:16+02:00,1,40,80,87,198,969,0,0,167602,35319,1452588,1416300,3346.13,19252,0,0,3164226,28479,5552563,5504832,13961.1,radio_5G,A491B16F74AD
ap-statis,2019-05-02T23:13:31+02:00,1,40,80,85,198,969,0,0,167602,35319,1452590,1416302,57.6,19256,0,0,3164226,28479,5552568,5504833,214.4,radio_5G,A491B16F74AD
ap-statis,2019-05-02T23:14:31+02:00,1,40,80,86,198,969,0,0,167607,35320,1452621,1416332,229.333,19264,0,0,3164286,28486,5552723,5504973,295.467,radio_5G,A491B16F74AD
ap-statis,2019-05-02T23:14:46+02:00,1,40,80,88,198,969,0,0,167607,35320,1452622,1416334,22.4,19269,0,0,3164306,28486,5552769,5505014,11312,radio_5G,A491B16F74AD
ap-statis,2019-05-02T23:15:16+02:00,1,40,80,87,198,969,0,0,167621,35326,1452762,1416467,2128,19273,0,0,3164589,28494,5553041,5505274,16434.1,radio_5G,A491B16F74AD
ap-statis,2019-05-02T23:15:31+02:00,1,40,80,87,198,969,0,0,167622,35326,1452766,1416471,384,19273,0,0,3164590,28494,5553044,5505277,274.133,radio_5G,A491B16F74AD
ap-statis,2019-05-02T23:16:01+02:00,1,40,80,86,198,969,0,0,167626,35326,1452791,1416496,1587.73,19280,0,0,3164614,28497,5553115,5505338,1872,radio_5G,A491B16F74AD
ap-statis,2019-05-02T23:16:45+02:00,1,40,80,87,198,969,0,0,167630,35332,1452816,1416515,664.571,19285,0,0,3164659,28508,5553225,5505432,12712.6,radio_5G,A491B16F74AD
ap-statis,2019-05-02T23:17:31+02:00,1,40,80,87,198,969,0,0,167647,35347,1452966,1416653,842.133,19296,0,0,3164959,28537,5553536,5505708,1065.07,radio_5G,A491B16F74AD
ap-statis,2019-05-02T23:18:16+02:00,1,40,80,87,198,969,0,0,167653,35347,1453006,1416690,1464,19311,0,0,3165007,28544,5553675,5505820,12255.5,radio_5G,A491B16F74AD
ap-statis,2019-05-02T23:18:46+02:00,1,40,80,87,198,969,0,0,167655,35353,1453020,1416698,498.133,19315,0,0,3165030,28551,5553731,5505865,11600.5,radio_5G,A491B16F74AD
ap-statis,2019-05-02T23:19:16+02:00,1,40,80,86,198,969,0,0,167678,35353,1453219,1416897,2406.4,19323,0,0,3165505,28557,5554145,5506265,13860.3,radio_5G,A491B16F74AD
ap-statis,2019-05-02T23:19:31+02:00,1,40,80,85,198,969,0,0,167678,35353,1453219,1416897,0,19325,0,0,3165505,28557,5554145,5506265,0,radio_5G,A491B16F74AD
ap-statis,2019-05-02T23:19:46+02:00,1,40,80,85,198,969,0,0,167679,35353,1453224,1416902,196.267,19327,0,0,3165526,28558,5554193,5506308,11534.9,radio_5G,A491B16F74AD
ap-statis,2019-05-02T23:20:01+02:00,1,40,80,86,198,969,0,0,167680,35353,1453233,1416911,564.8,19331,0,0,3165527,28569,5554205,5506315,686.933,radio_5G,A491B16F74AD
ap-statis,2019-05-02T23:20:16+02:00,1,40,80,85,198,969,0,0,167683,35360,1453246,1416921,1742.93,19335,0,0,3165551,28570,5554265,5506369,13065.1,radio_5G,A491B16F74AD
ap-statis,2019-05-02T23:20:31+02:00,1,40,80,86,198,969,0,0,167684,35360,1453259,1416930,508.267,19337,0,0,3165552,28570,5554279,5506374,753.6,radio_5G,A491B16F74AD
ap-statis,2019-05-02T23:20:46+02:00,1,40,80,87,198,969,0,0,167684,35360,1453261,1416933,57.6,19340,0,0,3165573,28570,5554325,5506416,11308.8,radio_5G,A491B16F74AD
ap-statis,2019-05-02T23:21:16+02:00,1,40,80,87,198,969,0,0,167700,35360,1453404,1417075,6832.53,19349,0,0,3165905,28576,5554628,5506704,12871.5,radio_5G,A491B16F74AD
ap-statis,2019-05-02T23:21:31+02:00,1,40,80,88,198,969,0,0,167700,35360,1453411,1417082,310.4,19352,0,0,3165906,28576,5554636,5506710,462.933,radio_5G,A491B16F74AD
ap-statis,2019-05-02T23:21:45+02:00,1,40,80,86,198,969,0,0,167700,35366,1453412,1417083,37.7143,19352,0,0,3165926,28583,5554680,5506751,12038.9,radio_5G,A491B16F74AD
ap-statis,2019-05-02T23:21:46+02:00,1,40,80,88,198,969,0,0,167700,35366,1453412,1417083,37.7143,19352,0,0,3165926,28583,5554680,5506751,12038.9,radio_5G,A491B16F74AD
ap-statis,2019-05-02T23:22:01+02:00,1,40,80,85,198,969,0,0,167702,35366,1453425,1417091,763.5,19354,0,0,3165928,28588,5554693,5506756,910.5,radio_5G,A491B16F74AD
ap-statis,2019-05-02T23:22:16+02:00,1,40,80,85,198,969,0,0,167708,35366,1453444,1417110,3203.73,19356,0,0,3165952,28588,5554758,5506815,13364.3,radio_5G,A491B16F74AD
ap-statis,2019-05-02T23:22:31+02:00,1,40,80,85,198,969,0,0,167709,35366,1453454,1417121,441.067,19357,0,0,3165956,28589,5554775,5506831,2209.6,radio_5G,A491B16F74AD
ap-statis,2019-05-02T23:23:16+02:00,1,40,80,86,198,969,0,0,167726,35367,1453591,1417255,8927.5,19364,0,0,3166311,28596,5555133,5507176,13430,radio_5G,A491B16F74AD
ap-statis,2019-05-02T23:24:16+02:00,1,40,80,86,198,969,0,0,167732,35373,1453624,1417282,1993.14,19369,0,0,3166358,28608,5555257,5507281,13734.3,radio_5G,A491B16F74AD
ap-statis,2019-05-02T23:25:16+02:00,1,40,80,86,198,969,0,0,167746,35380,1453771,1417422,1821.87,19377,0,0,3166715,28622,5555607,5507608,13327.5,radio_5G,A491B16F74AD
ap-statis,2019-05-02T23:25:30+02:00,1,40,80,86,198,969,0,0,167750,35380,1453789,1417440,2026.29,19378,0,0,3166718,28622,5555620,5507621,1373.14,radio_5G,A491B16F74AD
ap-statis,2019-05-02T23:26:01+02:00,1,40,80,86,198,969,0,0,167750,35380,1453798,1417450,76,19381,0,0,3166742,28636,5555680,5507669,1702,radio_5G,A491B16F74AD
ap-statis,2019-05-02T23:26:31+02:00,1,40,80,86,198,969,0,0,167755,35380,1453821,1417473,1301.33,19386,0,0,3166767,28637,5555748,5507726,995.2,radio_5G,A491B16F74AD
ap-statis,2019-05-02T23:27:16+02:00,1,40,80,86,198,969,0,0,167757,35387,1453838,1417484,688.571,19393,0,0,3166790,28646,5555811,5507778,1062.29,radio_5G,A491B16F74AD
ap-statis,2019-05-02T23:27:31+02:00,1,40,80,86,198,969,0,0,167772,35387,1453963,1417607,0,19398,0,0,3167097,28649,5556087,5508040,166.4,radio_5G,A491B16F74AD
ap-statis,2019-05-02T23:27:45+02:00,1,40,80,86,198,969,0,0,167776,35387,1453978,1417623,2268.57,19402,0,0,3167120,28650,5556143,5508093,13329.1,radio_5G,A491B16F74AD
ap-statis,2019-05-02T23:28:01+02:00,1,40,80,85,198,969,0,0,167777,35387,1453984,1417629,178,19405,0,0,3167121,28655,5556152,5508097,387,radio_5G,A491B16F74AD
ap-statis,2019-05-02T23:29:01+02:00,1,40,80,87,198,969,0,0,167784,35393,1454028,1417666,774.933,19418,0,0,3167170,28669,5556295,5508209,1105.07,radio_5G,A491B16F74AD
ap-statis,2019-05-02T23:29:30+02:00,1,40,80,87,198,969,0,0,167800,35393,1454167,1417805,97.1429,19423,0,0,3167528,28670,5556608,5508516,793.714,radio_5G,A491B16F74AD
ap-statis,2019-05-02T23:30:01+02:00,1,40,80,87,198,969,0,0,167805,35403,1454209,1417837,1255.47,19432,0,0,3167555,28686,5556700,5508582,1812.27,radio_5G,A491B16F74AD
ap-statis,2019-05-02T23:30:16+02:00,1,40,80,86,198,969,0,0,167807,35409,1454218,1417846,1230.4,19442,0,0,3167578,28692,5556756,5508632,12533.3,radio_5G,A491B16F74AD
ap-statis,2019-05-02T23:31:31+02:00,1,40,80,87,198,969,0,0,167821,35409,1454334,1417957,516.267,19455,0,0,3167813,28695,5557026,5508877,552,radio_5G,A491B16F74AD
ap-statis,2019-05-02T23:32:01+02:00,1,40,80,88,198,969,0,0,167822,35416,1454343,1417967,577.714,19460,0,0,3167835,28707,5557081,5508929,830.286,radio_5G,A491B16F74AD
ap-statis,2019-05-02T23:32:16+02:00,1,40,80,87,198,969,0,0,167828,35426,1454381,1417989,3204.5,19463,0,0,3167863,28717,5557167,5508988,14053,radio_5G,A491B16F74AD
ap-statis,2019-05-02T23:33:16+02:00,1,40,80,86,198,969,0,0,167849,35427,1454571,1418175,10768.5,19480,0,0,3168304,28725,5557591,5509389,229013,radio_5G,A491B16F74AD
ap-statis,2019-05-02T23:33:30+02:00,1,40,80,88,198,969,0,0,167849,35427,1454571,1418175,0,19482,0,0,3168304,28725,5557595,5509389,178.286,radio_5G,A491B16F74AD
ap-statis,2019-05-02T23:33:46+02:00,1,40,80,88,198,969,0,0,167850,35433,1454579,1418178,624.5,19484,0,0,3168326,28732,5557645,5509430,11145.5,radio_5G,A491B16F74AD
ap-statis,2019-05-02T23:34:01+02:00,1,40,80,88,198,969,0,0,167850,35433,1454579,1418178,624.5,19484,0,0,3168326,28732,5557645,5509430,11145.5,radio_5G,A491B16F74AD
ap-statis,2019-05-02T23:34:46+02:00,1,40,80,88,198,969,0,0,167857,35434,1454619,1418216,22.4,19496,0,0,3168375,28739,5557775,5509543,11136,radio_5G,A491B16F74AD
ap-statis,2019-05-02T23:35:16+02:00,1,40,80,87,198,969,0,0,167873,35435,1454777,1418373,7785,19500,0,0,3168745,28745,5558106,5509861,188800,radio_5G,A491B16F74AD
ap-statis,2019-05-02T23:35:46+02:00,1,40,80,87,198,969,0,0,167874,35441,1454789,1418379,114.133,19505,0,0,3168768,28752,5558161,5509905,11288.5,radio_5G,A491B16F74AD
ap-statis,2019-05-02T23:36:01+02:00,1,40,80,86,198,969,0,0,167875,35442,1454791,1418381,57.6,19508,0,0,3168768,28758,5558165,5509906,172.8,radio_5G,A491B16F74AD
ap-statis,2019-05-02T23:36:15+02:00,1,40,80,88,198,969,0,0,167877,35442,1454801,1418395,1356,19511,0,0,3168791,28759,5558223,5509959,13499.4,radio_5G,A491B16F74AD
ap-statis,2019-05-02T23:36:31+02:00,1,40,80,86,198,969,0,0,167880,35442,1454822,1418411,1455.5,19513,0,0,3168794,28759,5558244,5509972,1377,radio_5G,A491B16F74AD
ap-statis,2019-05-02T23:37:15+02:00,1,40,80,86,198,969,0,0,167896,35448,1454980,1418565,8521.71,19518,0,0,3169193,28780,5558651,5510355,221000,radio_5G,A491B16F74AD
ap-statis,2019-05-02T23:37:16+02:00,1,40,80,88,198,969,0,0,167896,35448,1454980,1418565,8521.71,19518,0,0,3169193,28780,5558651,5510355,221000,radio_5G,A491B16F74AD
ap-statis,2019-05-02T23:38:01+02:00,1,40,80,87,198,969,0,0,167900,35449,1455012,1418596,149.333,19525,0,0,3169217,28787,5558721,5510415,273.067,radio_5G,A491B16F74AD
ap-statis,2019-05-02T23:38:16+02:00,1,40,80,87,198,969,0,0,167903,35449,1455022,1418604,1254.93,19526,0,0,3169240,28789,5558778,5510464,12566.4,radio_5G,A491B16F74AD
ap-statis,2019-05-02T23:38:31+02:00,1,40,80,87,198,969,0,0,167903,35449,1455032,1418615,417.6,19529,0,0,3169241,28789,5558788,5510473,573.333,radio_5G,A491B16F74AD
ap-statis,2019-05-02T23:38:45+02:00,1,40,80,88,198,969,0,0,167903,35449,1455032,1418615,417.6,19529,0,0,3169241,28789,5558788,5510473,573.333,radio_5G,A491B16F74AD
ap-statis,2019-05-02T23:38:46+02:00,1,40,80,88,198,969,0,0,167906,35455,1455050,1418633,1614.4,19530,0,0,3169264,28796,5558843,5510524,12284.3,radio_5G,A491B16F74AD
ap-statis,2019-05-02T23:39:16+02:00,1,40,80,87,198,969,0,0,167920,35455,1455129,1418705,7006.93,19533,0,0,3169437,28802,5559020,5510685,93586.7,radio_5G,A491B16F74AD
ap-statis,2019-05-02T23:39:31+02:00,1,40,80,84,198,969,0,0,167921,35455,1455137,1418713,356.267,19534,0,0,3169438,28803,5559029,5510692,519.467,radio_5G,A491B16F74AD
ap-statis,2019-05-02T23:39:46+02:00,1,40,80,88,198,969,0,0,167923,35455,1455151,1418727,1282.13,19537,0,0,3169460,28803,5559081,5510741,12010.7,radio_5G,A491B16F74AD
ap-statis,2019-05-02T23:40:00+02:00,1,40,80,88,198,969,0,0,167924,35456,1455156,1418731,161.143,19538,0,0,3169460,28809,5559088,5510744,332.571,radio_5G,A491B16F74AD
ap-statis,2019-05-02T23:40:01+02:00,1,40,80,85,198,969,0,0,167924,35456,1455156,1418731,161.143,19538,0,0,3169460,28809,5559088,5510744,332.571,radio_5G,A491B16F74AD
ap-statis,2019-05-02T23:40:16+02:00,1,40,80,86,198,969,0,0,167926,35456,1455164,1418740,1092.5,19541,0,0,3169483,28810,5559143,5510793,11678,radio_5G,A491B16F74AD
ap-statis,2019-05-02T23:40:46+02:00,1,40,80,87,198,969,0,0,167931,35462,1455197,1418766,1546.67,19545,0,0,3169508,28817,5559213,5510851,12183.5,radio_5G,A491B16F74AD
ap-statis,2019-05-02T23:41:15+02:00,1,40,80,85,198,969,0,0,167936,35463,1455218,1418788,3252.57,19549,0,0,3169539,28823,5559282,5510914,17883.4,radio_5G,A491B16F74AD
ap-statis,2019-05-02T23:41:16+02:00,1,40,80,86,198,969,0,0,167936,35463,1455218,1418788,3252.57,19549,0,0,3169539,28823,5559282,5510914,17883.4,radio_5G,A491B16F74AD
ap-statis,2019-05-02T23:41:31+02:00,1,40,80,87,198,969,0,0,167946,35463,1455289,1418858,4977,19550,0,0,3169706,28824,5559416,5511043,85741.5,radio_5G,A491B16F74AD
ap-statis,2019-05-02T23:41:46+02:00,1,40,80,87,198,969,0,0,167946,35463,1455296,1418865,333.867,19550,0,0,3169727,28825,5559463,5511090,11474.1,radio_5G,A491B16F74AD
ap-statis,2019-05-02T23:43:01+02:00,1,40,80,85,198,969,0,0,167962,35482,1455388,1418937,1594.67,19563,0,0,3169786,28853,5559653,5511237,1333.33,radio_5G,A491B16F74AD
ap-statis,2019-05-02T23:43:46+02:00,1,40,80,87,198,969,0,0,167980,35482,1455573,1419122,333.867,19568,0,0,3170265,28859,5560084,5511658,11488,radio_5G,A491B16F74AD
ap-statis,2019-05-02T23:44:00+02:00,1,40,80,87,198,969,0,0,167981,35489,1455582,1419126,751.429,19571,0,0,3170267,28871,5560098,5511658,1076,radio_5G,A491B16F74AD
ap-statis,2019-05-02T23:44:16+02:00,1,40,80,85,198,969,0,0,167986,35489,1455596,1419139,2298.5,19572,0,0,3170293,28872,5560158,5511715,13254.5,radio_5G,A491B16F74AD
ap-statis,2019-05-02T23:44:31+02:00,1,40,80,85,198,969,0,0,167986,35489,1455602,1419144,197.867,19575,0,0,3170293,28872,5560163,5511718,249.067,radio_5G,A491B16F74AD
ap-statis,2019-05-02T23:45:01+02:00,1,40,80,87,198,969,0,0,167987,35490,1455615,1419156,435.2,19576,0,0,3170315,28879,5560223,5511768,664.533,radio_5G,A491B16F74AD
ap-statis,2019-05-02T23:45:31+02:00,1,40,80,85,198,969,0,0,168000,35490,1455727,1419268,4556.8,19580,0,0,3170581,28880,5560467,5512007,131291,radio_5G,A491B16F74AD
ap-statis,2019-05-02T23:45:46+02:00,1,40,80,87,198,969,0,0,168001,35496,1455735,1419270,666.133,19583,0,0,3170603,28887,5560515,5512047,11805.3,radio_5G,A491B16F74AD
ap-statis,2019-05-02T23:46:01+02:00,1,40,80,86,198,969,0,0,168002,35497,1455746,1419280,427.733,19584,0,0,3170605,28890,5560533,5512060,874.667,radio_5G,A491B16F74AD
ap-statis,2019-05-02T23:46:16+02:00,1,40,80,84,198,969,0,0,168006,35497,1455763,1419297,2014.4,19584,0,0,3170628,28901,5560591,5512114,12945.1,radio_5G,A491B16F74AD
ap-statis,2019-05-02T23:46:30+02:00,1,40,80,85,198,969,0,0,168006,35497,1455767,1419301,164,19587,0,0,3170632,28902,5560603,5512114,1938.29,radio_5G,A491B16F74AD
ap-statis,2019-05-02T23:46:46+02:00,1,40,80,86,198,969,0,0,168006,35497,1455768,1419304,43,19588,0,0,3170652,28903,5560644,5512155,10414,radio_5G,A491B16F74AD
ap-statis,2019-05-02T23:47:01+02:00,1,40,80,85,198,969,0,0,168007,35497,1455781,1419315,601.6,19588,0,0,3170654,28909,5560660,5512167,987.733,radio_5G,A491B16F74AD
ap-statis,2019-05-02T23:47:45+02:00,1,40,80,86,198,969,0,0,168025,35504,1455922,1419449,483.429,19592,0,0,3170965,28920,5560979,5512467,12298.9,radio_5G,A491B16F74AD
ap-statis,2019-05-02T23:48:01+02:00,1,40,80,86,198,969,0,0,168025,35504,1455927,1419458,161,19595,0,0,3170966,28926,5560992,5512475,521,radio_5G,A491B16F74AD
ap-statis,2019-05-02T23:48:16+02:00,1,40,80,87,198,969,0,0,168028,35504,1455941,1419468,1496,19596,0,0,3170990,28928,5561048,5512526,12666.7,radio_5G,A491B16F74AD
ap-statis,2019-05-02T23:48:46+02:00,1,40,80,85,198,969,0,0,168033,35504,1455967,1419494,109.867,19599,0,0,3171013,28930,5561109,5512580,11289.6,radio_5G,A491B16F74AD
