name,time,Capabilities,IfRepeater,RSSI,RX-Errors,RX-KBytes,RX-Packets,RX-Phyrate,RX_bitRate,State,TX-Errors,TX-KBytes,TX-Packets,TX-Phyrate,TX_bitRate,apmac,deviceaddress,interface
ap-station_last4,2019-05-02T07:58:46+02:00," AC 2X2 SGI20 SGI40 80MHZ DB",0,-57,0,364,1899,780,0,14,0,6334,13161,867,0,A491B16F74AD,8F68,ap1
ap-station_last4,2019-05-02T07:58:46+02:00," AC 2X2 SGI20 SGI40 80MHZ DB",0,-55,0,18,96,7,0,14,0,47,100,650,0,A491B16F74AD,3B35,ap1
ap-station_last4,2019-05-02T07:58:46+02:00," N 1X1 SGI20 SGI40",0,-57,0,135,1495,122,0,14,0,6508,13599,135,0,A491B16F74AD,DEF3,ap1
ap-station_last4,2019-05-02T07:59:01+02:00," AC 1X1 SGI20 SGI40 80MHZ",0,-51,0,1281,7806,293,550.933,14,0,8190,18361,433,3232,A491B16F74AD,C865,ap1
ap-station_last4,2019-05-02T07:59:01+02:00," AC 1X1 SGI20 SGI40 80MHZ DB",0,-60,0,3563,26382,263,45.8667,14,0,50190,46594,260,2815.47,A491B16F74AD,7D82,ap1
ap-station_last4,2019-05-02T07:59:01+02:00," AC 2X2 SGI20 SGI40 80MHZ DB",0,-55,0,18,96,7,0,14,0,47,100,650,0,A491B16F74AD,3B35,ap1
ap-station_last4,2019-05-02T07:59:01+02:00," AC 2X2 SGI20 SGI40 80MHZ DB",0,-58,0,364,1899,780,0,14,0,6339,13173,867,2788.8,A491B16F74AD,8F68,ap1
ap-station_last4,2019-05-02T07:59:01+02:00," N 1X1 SGI20 SGI40",0,-54,0,135,1496,122,22.4,14,0,6513,13612,135,2882.67,A491B16F74AD,DEF3,ap1
ap-station_last4,2019-05-02T07:59:16+02:00," AC 1X1 SGI20 SGI40 80MHZ DB",0,-64,0,3568,26397,293,2497.6,14,0,50195,46606,260,2774.93,A491B16F74AD,7D82,ap1
ap-station_last4,2019-05-02T07:59:46+02:00," AC 1X1 SGI20 SGI40 80MHZ",0,-54,0,1283,7823,433,360,14,0,8199,18395,433,256.5,A491B16F74AD,C865,ap1
ap-station_last4,2019-05-02T07:59:46+02:00," AC 1X1 SGI20 SGI40 80MHZ DB",0,-61,0,3568,26407,293,187,14,0,50201,46624,260,49,A491B16F74AD,7D82,ap1
ap-station_last4,2019-05-02T07:59:46+02:00," AC 2X2 SGI20 SGI40 80MHZ DB",0,-58,0,364,1900,780,0,14,0,6344,13184,867,0,A491B16F74AD,8F68,ap1
ap-station_last4,2019-05-02T07:59:46+02:00," N 1X1 SGI20 SGI40",0,-54,0,135,1496,122,0,14,0,6518,13622,135,0,A491B16F74AD,DEF3,ap1
ap-station_last4,2019-05-02T08:00:46+02:00," AC 2X2 SGI20 SGI40 80MHZ DB",0,-55,0,4,47,7,378.667,14,0,17,46,650,0,A491B16F74AD,3B35,ap1
ap-station_last4,2019-05-02T08:01:01+02:00," AC 1X1 SGI20 SGI40 80MHZ",0,-54,0,1285,7838,293,1465.07,14,0,8219,18446,433,3785.07,A491B16F74AD,C865,ap1
ap-station_last4,2019-05-02T08:01:01+02:00," AC 1X1 SGI20 SGI40 80MHZ DB",0,-58,0,3586,26556,176,68.2667,14,0,50532,46913,293,2763.2,A491B16F74AD,7D82,ap1
ap-station_last4,2019-05-02T08:01:01+02:00," AC 2X2 SGI20 SGI40 80MHZ DB",0,-54,0,1,19,585,-1674.13,14,0,6,20,585,-5748.27,A491B16F74AD,3B35,ap1
ap-station_last4,2019-05-02T08:01:01+02:00," AC 2X2 SGI20 SGI40 80MHZ DB",0,-58,0,364,1901,780,0,14,0,6362,13227,867,2803.73,A491B16F74AD,8F68,ap1
ap-station_last4,2019-05-02T08:01:01+02:00," N 1X1 SGI20 SGI40",0,-56,0,135,1497,122,0,14,0,6537,13665,135,2837.87,A491B16F74AD,DEF3,ap1
ap-station_last4,2019-05-02T08:02:16+02:00," AC 1X1 SGI20 SGI40 80MHZ DB",0,-65,0,3595,26600,293,1805.87,14,0,50551,46963,260,1066.67,A491B16F74AD,7D82,ap1
ap-station_last4,2019-05-02T08:02:16+02:00," AC 2X2 SGI20 SGI40 80MHZ DB",0,-56,0,364,1902,867,22.4,14,0,6372,13249,867,52.2667,A491B16F74AD,8F68,ap1
ap-station_last4,2019-05-02T08:02:16+02:00," AC 2X2 SGI20 SGI40 80MHZ DB",0,-54,0,7,72,702,178.133,14,0,27,70,585,0,A491B16F74AD,3B35,ap1
ap-station_last4,2019-05-02T08:03:01+02:00," AC 1X1 SGI20 SGI40 80MHZ",0,-54,0,1288,7854,433,738.133,14,0,8242,18501,433,3525.33,A491B16F74AD,C865,ap1
ap-station_last4,2019-05-02T08:03:01+02:00," AC 1X1 SGI20 SGI40 80MHZ DB",0,-65,0,3604,26657,263,109.867,14,0,50662,47070,195,2763.2,A491B16F74AD,7D82,ap1
ap-station_last4,2019-05-02T08:03:01+02:00," AC 2X2 SGI20 SGI40 80MHZ DB",0,-54,0,7,72,702,0,14,0,27,70,585,0,A491B16F74AD,3B35,ap1
ap-station_last4,2019-05-02T08:03:01+02:00," AC 2X2 SGI20 SGI40 80MHZ DB",0,-57,0,364,1902,867,0,14,0,6382,13270,867,2758.93,A491B16F74AD,8F68,ap1
ap-station_last4,2019-05-02T08:03:01+02:00," N 1X1 SGI20 SGI40",0,-54,0,135,1498,122,0,14,0,6557,13708,135,2800.53,A491B16F74AD,DEF3,ap1
ap-station_last4,2019-05-02T08:03:31+02:00," AC 1X1 SGI20 SGI40 80MHZ",0,-53,0,1290,7866,433,384,14,0,8248,18519,390,2811.2,A491B16F74AD,C865,ap1
ap-station_last4,2019-05-02T08:03:31+02:00," AC 1X1 SGI20 SGI40 80MHZ DB",0,-65,0,3607,26668,293,190.933,14,0,50669,47088,260,2920,A491B16F74AD,7D82,ap1
ap-station_last4,2019-05-02T08:03:31+02:00," AC 2X2 SGI20 SGI40 80MHZ DB",0,-58,0,364,1902,867,0,14,0,6388,13281,867,2714.13,A491B16F74AD,8F68,ap1
ap-station_last4,2019-05-02T08:03:31+02:00," N 1X1 SGI20 SGI40",0,-56,0,135,1499,122,22.4,14,0,6562,13720,150,2808,A491B16F74AD,DEF3,ap1
ap-station_last4,2019-05-02T08:03:46+02:00," AC 1X1 SGI20 SGI40 80MHZ DB",0,-65,0,3607,26671,117,156.8,14,0,50670,47094,260,379.733,A491B16F74AD,7D82,ap1
ap-station_last4,2019-05-02T08:03:46+02:00," AC 2X2 SGI20 SGI40 80MHZ DB",0,-58,0,364,1903,867,22.4,14,0,6388,13282,780,52.2667,A491B16F74AD,8F68,ap1
ap-station_last4,2019-05-02T08:04:01+02:00," AC 1X1 SGI20 SGI40 80MHZ",0,-55,0,1290,7867,433,22.4,14,0,8253,18532,433,2882.67,A491B16F74AD,C865,ap1
ap-station_last4,2019-05-02T08:04:31+02:00," AC 1X1 SGI20 SGI40 80MHZ",0,-54,0,1293,7882,433,0,14,0,8260,18552,433,2763.2,A491B16F74AD,C865,ap1
ap-station_last4,2019-05-02T08:04:31+02:00," AC 1X1 SGI20 SGI40 80MHZ DB",0,-64,0,3611,26693,117,91.7333,14,0,50682,47122,260,2815.47,A491B16F74AD,7D82,ap1
ap-station_last4,2019-05-02T08:04:31+02:00," AC 2X2 SGI20 SGI40 80MHZ DB",0,-58,0,364,1903,867,0,14,0,6398,13304,867,2714.13,A491B16F74AD,8F68,ap1
ap-station_last4,2019-05-02T08:04:31+02:00," N 1X1 SGI20 SGI40",0,-60,0,135,1499,122,0,14,0,6573,13742,135,2763.2,A491B16F74AD,DEF3,ap1
ap-station_last4,2019-05-02T08:04:46+02:00," AC 1X1 SGI20 SGI40 80MHZ",0,-54,0,1293,7882,433,0,14,0,8260,18552,433,0,A491B16F74AD,C865,ap1
ap-station_last4,2019-05-02T08:04:46+02:00," AC 1X1 SGI20 SGI40 80MHZ DB",0,-65,0,3623,26799,176,6663.47,14,0,50948,47322,260,145193,A491B16F74AD,7D82,ap1
ap-station_last4,2019-05-02T08:04:46+02:00," AC 2X2 SGI20 SGI40 80MHZ DB",0,-58,0,364,1903,867,0,14,0,6398,13304,867,0,A491B16F74AD,8F68,ap1
ap-station_last4,2019-05-02T08:04:46+02:00," N 1X1 SGI20 SGI40",0,-60,0,135,1499,122,0,14,0,6573,13742,135,0,A491B16F74AD,DEF3,ap1
ap-station_last4,2019-05-02T08:05:00+02:00," AC 1X1 SGI20 SGI40 80MHZ",0,-54,0,1293,7883,234,26.2857,14,0,8266,18564,433,3040.57,A491B16F74AD,C865,ap1
ap-station_last4,2019-05-02T08:05:00+02:00," AC 1X1 SGI20 SGI40 80MHZ DB",0,-67,0,3624,26806,234,357.714,14,0,50954,47338,195,3367.43,A491B16F74AD,7D82,ap1
ap-station_last4,2019-05-02T08:05:00+02:00," AC 2X2 SGI20 SGI40 80MHZ DB",0,-61,0,364,1903,867,0,14,0,6403,13315,780,2956,A491B16F74AD,8F68,ap1
ap-station_last4,2019-05-02T08:05:00+02:00," N 1X1 SGI20 SGI40",0,-56,0,135,1500,122,24,14,0,6578,13754,122,3048.57,A491B16F74AD,DEF3,ap1
ap-station_last4,2019-05-02T08:05:16+02:00," AC 1X1 SGI20 SGI40 80MHZ",0,-54,0,1295,7891,433,718.5,14,0,8266,18569,433,467.5,A491B16F74AD,C865,ap1
ap-station_last4,2019-05-02T08:05:16+02:00," AC 2X2 SGI20 SGI40 80MHZ DB",0,-58,0,365,1904,867,21,14,0,6403,13317,867,91,A491B16F74AD,8F68,ap1
ap-station_last4,2019-05-02T08:05:16+02:00," N 1X1 SGI20 SGI40",0,-56,0,135,1500,122,0,14,0,6578,13755,122,35,A491B16F74AD,DEF3,ap1
ap-station_last4,2019-05-02T08:05:31+02:00," AC 1X1 SGI20 SGI40 80MHZ DB",0,-62,0,3628,26819,88,57.6,14,0,50964,47359,260,2811.2,A491B16F74AD,7D82,ap1
ap-station_last4,2019-05-02T08:05:31+02:00," AC 2X2 SGI20 SGI40 80MHZ DB",0,-58,0,365,1904,867,0,14,0,6408,13327,867,2714.13,A491B16F74AD,8F68,ap1
ap-station_last4,2019-05-02T08:06:01+02:00," AC 1X1 SGI20 SGI40 80MHZ",0,-54,0,1295,7893,433,24.5333,14,0,8277,18591,433,2800.53,A491B16F74AD,C865,ap1
ap-station_last4,2019-05-02T08:06:01+02:00," AC 1X1 SGI20 SGI40 80MHZ DB",0,-65,0,3630,26837,293,395.2,14,0,50970,47378,260,3205.33,A491B16F74AD,7D82,ap1
ap-station_last4,2019-05-02T08:06:01+02:00," AC 2X2 SGI20 SGI40 80MHZ DB",0,-57,0,365,1904,867,0,14,0,6413,13338,867,2758.93,A491B16F74AD,8F68,ap1
ap-station_last4,2019-05-02T08:06:01+02:00," N 1X1 SGI20 SGI40",0,-56,0,135,1500,122,0,14,0,6588,13776,150,2800.53,A491B16F74AD,DEF3,ap1
ap-station_last4,2019-05-02T08:06:16+02:00," AC 1X1 SGI20 SGI40 80MHZ",0,-55,0,1295,7893,293,0,14,0,8280,18596,433,1620.27,A491B16F74AD,C865,ap1
ap-station_last4,2019-05-02T08:06:16+02:00," AC 1X1 SGI20 SGI40 80MHZ DB",0,-65,0,3634,26847,293,2164.27,14,0,50975,47389,260,2693.87,A491B16F74AD,7D82,ap1
ap-station_last4,2019-05-02T08:06:16+02:00," AC 2X2 SGI20 SGI40 80MHZ DB",0,-57,0,365,1904,867,0,14,0,6416,13343,867,1642.67,A491B16F74AD,8F68,ap1
ap-station_last4,2019-05-02T08:06:16+02:00," N 1X1 SGI20 SGI40",0,-56,0,136,1509,54,494.4,14,0,6591,13784,135,1820.8,A491B16F74AD,DEF3,ap1
ap-station_last4,2019-05-02T08:06:31+02:00," AC 1X1 SGI20 SGI40 80MHZ DB",0,-65,0,3634,26848,293,22.4,14,0,50982,47402,260,3944,A491B16F74AD,7D82,ap1
ap-station_last4,2019-05-02T08:06:31+02:00," AC 2X2 SGI20 SGI40 80MHZ DB",0,-58,0,365,1904,867,0,14,0,6423,13356,867,3923.73,A491B16F74AD,8F68,ap1
ap-station_last4,2019-05-02T08:06:46+02:00," AC 1X1 SGI20 SGI40 80MHZ",0,-54,0,1296,7900,433,0,14,0,8288,18614,433,0,A491B16F74AD,C865,ap1
ap-station_last4,2019-05-02T08:06:46+02:00," AC 1X1 SGI20 SGI40 80MHZ DB",0,-65,0,3643,26933,176,5049.07,14,0,51194,47559,260,115585,A491B16F74AD,7D82,ap1
ap-station_last4,2019-05-02T08:06:46+02:00," AC 2X2 SGI20 SGI40 80MHZ DB",0,-58,0,365,1905,867,22.4,14,0,6423,13357,867,52.2667,A491B16F74AD,8F68,ap1
ap-station_last4,2019-05-02T08:06:46+02:00," N 1X1 SGI20 SGI40",0,-54,0,137,1521,108,22.4,14,0,6599,13799,90,0,A491B16F74AD,DEF3,ap1
ap-station_last4,2019-05-02T08:07:16+02:00," AC 1X1 SGI20 SGI40 80MHZ",0,-55,0,1297,7905,433,388.8,14,0,8294,18630,433,274.133,A491B16F74AD,C865,ap1
ap-station_last4,2019-05-02T08:07:16+02:00," AC 1X1 SGI20 SGI40 80MHZ DB",0,-65,0,3646,26951,293,1211.2,14,0,51203,47584,260,1808,A491B16F74AD,7D82,ap1
ap-station_last4,2019-05-02T08:07:16+02:00," AC 2X2 SGI20 SGI40 80MHZ DB",0,-60,0,365,1905,867,0,14,0,6428,13369,867,0,A491B16F74AD,8F68,ap1
ap-station_last4,2019-05-02T08:07:16+02:00," N 1X1 SGI20 SGI40",0,-56,0,137,1522,54,22.4,14,0,6604,13811,135,0,A491B16F74AD,DEF3,ap1
ap-station_last4,2019-05-02T08:07:45+02:00," AC 1X1 SGI20 SGI40 80MHZ",0,-54,0,1297,7909,433,0,14,0,8299,18643,433,0,A491B16F74AD,C865,ap1
ap-station_last4,2019-05-02T08:07:45+02:00," AC 1X1 SGI20 SGI40 80MHZ DB",0,-61,0,3648,26960,88,24,14,0,51208,47596,260,0,A491B16F74AD,7D82,ap1
ap-station_last4,2019-05-02T08:07:45+02:00," AC 2X2 SGI20 SGI40 80MHZ DB",0,-57,0,365,1905,867,0,14,0,6433,13379,520,0,A491B16F74AD,8F68,ap1
ap-station_last4,2019-05-02T08:07:45+02:00," AC 2X2 SGI20 SGI40 80MHZ DB",0,-54,0,5,50,702,0,14,0,32,69,520,0,A491B16F74AD,3B35,ap1
ap-station_last4,2019-05-02T08:07:45+02:00," N 1X1 SGI20 SGI40",0,-54,0,137,1522,54,0,14,0,6609,13821,135,0,A491B16F74AD,DEF3,ap1
ap-station_last4,2019-05-02T08:08:16+02:00," AC 1X1 SGI20 SGI40 80MHZ",0,-55,0,1298,7910,433,0,14,0,8304,18655,433,37.3333,A491B16F74AD,C865,ap1
ap-station_last4,2019-05-02T08:08:16+02:00," AC 1X1 SGI20 SGI40 80MHZ DB",0,-61,0,3653,26981,293,2304.53,14,0,51219,47624,260,2623.47,A491B16F74AD,7D82,ap1
ap-station_last4,2019-05-02T08:08:16+02:00," AC 2X2 SGI20 SGI40 80MHZ DB",0,-54,0,5,50,702,0,14,0,32,69,520,0,A491B16F74AD,3B35,ap1
ap-station_last4,2019-05-02T08:08:16+02:00," AC 2X2 SGI20 SGI40 80MHZ DB",0,-58,0,365,1906,867,22.4,14,0,6439,13392,867,97.0667,A491B16F74AD,8F68,ap1
ap-station_last4,2019-05-02T08:08:16+02:00," N 1X1 SGI20 SGI40",0,-56,0,137,1523,54,0,14,0,6614,13834,120,37.3333,A491B16F74AD,DEF3,ap1
ap-station_last4,2019-05-02T08:08:46+02:00," AC 1X1 SGI20 SGI40 80MHZ",0,-54,0,1298,7911,433,0,14,0,8309,18666,433,0,A491B16F74AD,C865,ap1
ap-station_last4,2019-05-02T08:08:46+02:00," AC 1X1 SGI20 SGI40 80MHZ DB",0,-61,0,3666,27093,234,7092.8,14,0,51480,47830,234,139558,A491B16F74AD,7D82,ap1
ap-station_last4,2019-05-02T08:08:46+02:00," AC 2X2 SGI20 SGI40 80MHZ DB",0,-58,0,365,1906,867,0,14,0,6444,13402,867,0,A491B16F74AD,8F68,ap1
ap-station_last4,2019-05-02T08:08:46+02:00," AC 2X2 SGI20 SGI40 80MHZ DB",0,-54,0,5,50,702,0,14,0,32,69,520,0,A491B16F74AD,3B35,ap1
ap-station_last4,2019-05-02T08:08:46+02:00," N 1X1 SGI20 SGI40",0,-54,0,137,1523,54,0,14,0,6619,13844,135,0,A491B16F74AD,DEF3,ap1
ap-station_last4,2019-05-02T08:09:01+02:00," AC 1X1 SGI20 SGI40 80MHZ DB",0,-64,0,3666,27094,117,45.8667,14,0,51488,47849,117,4482.67,A491B16F74AD,7D82,ap1
ap-station_last4,2019-05-02T08:09:01+02:00," AC 2X2 SGI20 SGI40 80MHZ DB",0,-54,0,5,50,702,0,14,0,32,69,520,0,A491B16F74AD,3B35,ap1
ap-station_last4,2019-05-02T08:09:15+02:00," AC 1X1 SGI20 SGI40 80MHZ",0,-54,0,1298,7911,433,0,14,0,8319,18691,433,596,A491B16F74AD,C865,ap1
ap-station_last4,2019-05-02T08:09:15+02:00," AC 1X1 SGI20 SGI40 80MHZ DB",0,-61,0,3670,27116,234,2316.57,14,0,51492,47866,260,2108,A491B16F74AD,7D82,ap1
ap-station_last4,2019-05-02T08:09:15+02:00," AC 2X2 SGI20 SGI40 80MHZ DB",0,-56,0,365,1906,867,0,14,0,6453,13427,867,605.143,A491B16F74AD,8F68,ap1
ap-station_last4,2019-05-02T08:09:15+02:00," N 1X1 SGI20 SGI40",0,-56,0,137,1523,54,0,14,0,6629,13869,150,596,A491B16F74AD,DEF3,ap1
ap-station_last4,2019-05-02T08:09:46+02:00," AC 1X1 SGI20 SGI40 80MHZ",0,-53,0,1298,7915,433,382.933,14,0,8331,18717,433,1064.53,A491B16F74AD,C865,ap1
ap-station_last4,2019-05-02T08:09:46+02:00," AC 2X2 SGI20 SGI40 80MHZ DB",0,-58,0,365,1907,867,22.4,14,0,6465,13451,867,843.733,A491B16F74AD,8F68,ap1
ap-station_last4,2019-05-02T08:09:46+02:00," N 1X1 SGI20 SGI40",0,-54,0,137,1524,81,0,14,0,6641,13893,122,791.467,A491B16F74AD,DEF3,ap1
ap-station_last4,2019-05-02T08:10:16+02:00," AC 1X1 SGI20 SGI40 80MHZ",0,-54,0,1300,7932,433,0,14,0,8350,18750,433,0,A491B16F74AD,C865,ap1
ap-station_last4,2019-05-02T08:10:16+02:00," AC 1X1 SGI20 SGI40 80MHZ DB",0,-65,0,3677,27154,293,1599.47,14,0,51516,47923,260,1546.67,A491B16F74AD,7D82,ap1
ap-station_last4,2019-05-02T08:10:16+02:00," AC 2X2 SGI20 SGI40 80MHZ DB",0,-57,0,365,1907,867,0,14,0,6474,13468,867,0,A491B16F74AD,8F68,ap1
ap-station_last4,2019-05-02T08:10:16+02:00," N 1X1 SGI20 SGI40",0,-56,0,137,1524,81,0,14,0,6650,13910,135,0,A491B16F74AD,DEF3,ap1
ap-station_last4,2019-05-02T08:10:31+02:00," AC 1X1 SGI20 SGI40 80MHZ",0,-55,0,1301,7936,433,383.467,14,0,8356,18763,433,3036.8,A491B16F74AD,C865,ap1
ap-station_last4,2019-05-02T08:10:31+02:00," AC 1X1 SGI20 SGI40 80MHZ DB",0,-62,0,3677,27155,88,22.4,14,0,51521,47933,195,2763.2,A491B16F74AD,7D82,ap1
ap-station_last4,2019-05-02T08:10:31+02:00," AC 2X2 SGI20 SGI40 80MHZ DB",0,-57,0,365,1907,867,0,14,0,6479,13478,867,2714.13,A491B16F74AD,8F68,ap1
ap-station_last4,2019-05-02T08:10:31+02:00," N 1X1 SGI20 SGI40",0,-56,0,137,1524,81,0,14,0,6655,13920,150,2763.2,A491B16F74AD,DEF3,ap1
ap-station_last4,2019-05-02T08:11:01+02:00," AC 1X1 SGI20 SGI40 80MHZ",0,-54,0,1303,7947,433,24.5333,14,0,8362,18782,433,2837.87,A491B16F74AD,C865,ap1
ap-station_last4,2019-05-02T08:11:01+02:00," AC 1X1 SGI20 SGI40 80MHZ DB",0,-62,0,3691,27254,263,81.0667,14,0,51745,48111,260,2811.2,A491B16F74AD,7D82,ap1
ap-station_last4,2019-05-02T08:11:01+02:00," AC 2X2 SGI20 SGI40 80MHZ DB",0,-58,0,365,1907,867,0,14,0,6484,13490,867,2803.73,A491B16F74AD,8F68,ap1
ap-station_last4,2019-05-02T08:11:01+02:00," AC 2X2 SGI20 SGI40 80MHZ DB",0,-54,0,1,12,702,0,14,0,6,18,390,2852.8,A491B16F74AD,3B35,ap1
ap-station_last4,2019-05-02T08:11:01+02:00," N 1X1 SGI20 SGI40",0,-56,0,137,1525,81,22.4,14,0,6660,13933,135,2882.67,A491B16F74AD,DEF3,ap1
ap-station_last4,2019-05-02T08:11:31+02:00," AC 1X1 SGI20 SGI40 80MHZ",0,-54,0,1306,7963,390,1569.07,14,0,8372,18808,433,5562.13,A491B16F74AD,C865,ap1
ap-station_last4,2019-05-02T08:11:31+02:00," AC 1X1 SGI20 SGI40 80MHZ DB",0,-65,0,3696,27276,293,145.067,14,0,51756,48139,260,2867.73,A491B16F74AD,7D82,ap1
ap-station_last4,2019-05-02T08:11:31+02:00," AC 2X2 SGI20 SGI40 80MHZ DB",0,-57,0,365,1908,867,0,14,0,6489,13501,867,2714.13,A491B16F74AD,8F68,ap1
ap-station_last4,2019-05-02T08:11:31+02:00," N 1X1 SGI20 SGI40",0,-56,0,137,1525,81,0,14,0,6665,13943,135,2763.2,A491B16F74AD,DEF3,ap1
ap-station_last4,2019-05-02T08:11:46+02:00," AC 1X1 SGI20 SGI40 80MHZ",0,-54,0,1306,7963,390,0,14,0,8372,18808,433,0,A491B16F74AD,C865,ap1
ap-station_last4,2019-05-02T08:11:46+02:00," N 1X1 SGI20 SGI40",0,-56,0,137,1525,81,0,14,0,6665,13943,135,0,A491B16F74AD,DEF3,ap1
ap-station_last4,2019-05-02T08:12:16+02:00," AC 1X1 SGI20 SGI40 80MHZ",0,-54,0,1309,7981,390,384,14,0,8379,18832,433,273.6,A491B16F74AD,C865,ap1
ap-station_last4,2019-05-02T08:12:16+02:00," AC 1X1 SGI20 SGI40 80MHZ DB",0,-62,0,3700,27298,293,1786.67,14,0,51763,48158,260,1010.13,A491B16F74AD,7D82,ap1
ap-station_last4,2019-05-02T08:12:16+02:00," AC 2X2 SGI20 SGI40 80MHZ DB",0,-57,0,374,1967,867,5110.4,14,0,6503,13563,867,5088,A491B16F74AD,8F68,ap1
ap-station_last4,2019-05-02T08:12:16+02:00," AC 2X2 SGI20 SGI40 80MHZ DB",0,-53,0,14,89,527,731.733,14,0,33,89,390,184.533,A491B16F74AD,3B35,ap1
ap-station_last4,2019-05-02T08:12:16+02:00," N 1X1 SGI20 SGI40",0,-56,0,137,1525,81,0,14,0,6670,13955,135,0,A491B16F74AD,DEF3,ap1
ap-station_last4,2019-05-02T08:12:31+02:00," AC 1X1 SGI20 SGI40 80MHZ",0,-54,0,1309,7981,390,0,14,0,8384,18842,433,2763.2,A491B16F74AD,C865,ap1
ap-station_last4,2019-05-02T08:12:31+02:00," N 1X1 SGI20 SGI40",0,-56,0,137,1526,81,22.4,14,0,6675,13966,135,2808,A491B16F74AD,DEF3,ap1
ap-station_last4,2019-05-02T08:12:46+02:00," AC 1X1 SGI20 SGI40 80MHZ",0,-54,0,1309,7981,390,0,14,0,8384,18842,433,0,A491B16F74AD,C865,ap1
ap-station_last4,2019-05-02T08:12:46+02:00," AC 1X1 SGI20 SGI40 80MHZ DB",0,-65,0,3713,27451,293,6483.2,14,0,52133,48446,260,198634,A491B16F74AD,7D82,ap1
ap-station_last4,2019-05-02T08:12:46+02:00," AC 2X2 SGI20 SGI40 80MHZ DB",0,-45,0,43,249,585,16043.7,14,0,177,270,585,75885.9,A491B16F74AD,3B35,ap1
ap-station_last4,2019-05-02T08:12:46+02:00," AC 2X2 SGI20 SGI40 80MHZ DB",0,-56,0,374,1969,780,44.8,14,0,6508,13574,867,52.2667,A491B16F74AD,8F68,ap1
ap-station_last4,2019-05-02T08:12:46+02:00," N 1X1 SGI20 SGI40",0,-56,0,137,1526,81,0,14,0,6675,13966,135,0,A491B16F74AD,DEF3,ap1
ap-station_last4,2019-05-02T08:13:01+02:00," AC 1X1 SGI20 SGI40 80MHZ",0,-54,0,1311,7994,433,1217.6,14,0,8391,18860,433,3531.73,A491B16F74AD,C865,ap1
ap-station_last4,2019-05-02T08:13:01+02:00," AC 1X1 SGI20 SGI40 80MHZ DB",0,-62,0,3713,27453,293,87.4667,14,0,52138,48458,195,2872,A491B16F74AD,7D82,ap1
ap-station_last4,2019-05-02T08:13:01+02:00," AC 2X2 SGI20 SGI40 80MHZ DB",0,-58,0,374,1970,468,22.4,14,0,6513,13584,867,2714.13,A491B16F74AD,8F68,ap1
ap-station_last4,2019-05-02T08:13:01+02:00," AC 2X2 SGI20 SGI40 80MHZ DB",0,-46,0,51,295,702,4365.87,14,0,194,314,585,9403.2,A491B16F74AD,3B35,ap1
ap-station_last4,2019-05-02T08:13:01+02:00," N 1X1 SGI20 SGI40",0,-56,0,137,1526,81,0,14,0,6680,13976,150,2763.2,A491B16F74AD,DEF3,ap1
ap-station_last4,2019-05-02T08:13:16+02:00," AC 1X1 SGI20 SGI40 80MHZ",0,-54,0,1312,7998,433,383.467,14,0,8392,18865,390,348.267,A491B16F74AD,C865,ap1
ap-station_last4,2019-05-02T08:13:16+02:00," AC 1X1 SGI20 SGI40 80MHZ DB",0,-62,0,3715,27461,293,1188.8,14,0,52140,48463,260,1010.13,A491B16F74AD,7D82,ap1
ap-station_last4,2019-05-02T08:13:16+02:00," AC 2X2 SGI20 SGI40 80MHZ DB",0,-45,0,55,327,780,2268.8,14,0,205,343,650,5854.4,A491B16F74AD,3B35,ap1
ap-station_last4,2019-05-02T08:13:16+02:00," AC 2X2 SGI20 SGI40 80MHZ DB",0,-58,0,374,1970,468,0,14,0,6513,13586,867,89.6,A491B16F74AD,8F68,ap1
ap-station_last4,2019-05-02T08:13:16+02:00," N 1X1 SGI20 SGI40",0,-56,0,137,1526,81,0,14,0,6681,13978,135,74.6667,A491B16F74AD,DEF3,ap1
ap-station_last4,2019-05-02T08:13:31+02:00," AC 1X1 SGI20 SGI40 80MHZ",0,-54,0,1312,7998,433,0,14,0,8397,18875,390,2763.2,A491B16F74AD,C865,ap1
ap-station_last4,2019-05-02T08:13:31+02:00," AC 1X1 SGI20 SGI40 80MHZ DB",0,-64,0,3723,27485,293,4369.07,14,0,52153,48496,260,7098.13,A491B16F74AD,7D82,ap1
ap-station_last4,2019-05-02T08:13:31+02:00," AC 2X2 SGI20 SGI40 80MHZ DB",0,-58,0,374,1970,468,0,14,0,6518,13596,867,2714.13,A491B16F74AD,8F68,ap1
ap-station_last4,2019-05-02T08:13:31+02:00," N 1X1 SGI20 SGI40",0,-54,0,137,1526,81,0,14,0,6686,13988,135,2763.2,A491B16F74AD,DEF3,ap1
ap-station_last4,2019-05-02T08:13:46+02:00," AC 1X1 SGI20 SGI40 80MHZ",0,-54,0,1312,8002,433,383.467,14,0,8397,18878,433,273.6,A491B16F74AD,C865,ap1
ap-station_last4,2019-05-02T08:13:46+02:00," AC 1X1 SGI20 SGI40 80MHZ DB",0,-61,0,3723,27487,117,57.0667,14,0,52153,48497,260,45.8667,A491B16F74AD,7D82,ap1
ap-station_last4,2019-05-02T08:13:46+02:00," AC 2X2 SGI20 SGI40 80MHZ DB",0,-58,0,374,1970,468,0,14,0,6518,13596,867,0,A491B16F74AD,8F68,ap1
ap-station_last4,2019-05-02T08:13:46+02:00," AC 2X2 SGI20 SGI40 80MHZ DB",0,-52,0,55,327,780,0,14,0,210,353,780,0,A491B16F74AD,3B35,ap1
