packet,delta,bytes
1865,7,1024
1866,7,1024
1867,6,1024
1868,7,1024
1869,7,1024
1870,7,1024
1871,6,1024
1872,7,1024
1873,10,1024
1874,7,1024
1875,7,1024
1876,7,1024
1877,7,1024
1878,7,1024
1879,7,1024
1880,7,1024
1881,7,1024
1882,6,1024
1883,7,1024
1884,7,1024
1885,7,1024
1886,7,1024
1887,6,1024
1888,6,1024
1889,13,1024
1890,8,1024
1891,7,1024
1892,8,1024
1893,6,1024
1894,6,1024
1895,6,1024
1896,7,1024
1897,6,1024
1898,6,1024
1899,7,1024
1900,6,1024
1901,6,1024
1902,9,1024
1903,7,1024
1904,6,1024
1905,6,1024
1906,6,1024
1907,6,1024
1908,6,1024
1909,9,1024
1910,7,1024
1911,6,1024
1912,6,1024
1913,7,1024
1914,6,1024
1915,6,1024
1916,6,1024
1917,6,1024
1918,6,1024
1919,6,1024
1920,6,1024
1921,7,1024
1922,6,1024
1923,7,1024
1924,8621,1024
1925,9,1024
1926,7,1024
1927,6,1024
1928,7,1024
1929,7,1024
1930,7,1024
1931,9,1024
1932,18,1024
1933,7,1024
1934,7,1024
1935,7,1024
1936,7,1024
1937,6,1024
1938,7,1024
1939,7,1024
1940,6,1024
1941,7,1024
1942,7,1024
1943,6,1024
1944,6,1024
1945,6,1024
1946,7,1024
1947,6,1024
1948,6,1024
1949,6,1024
1950,6,1024
1951,6,1024
1952,6,1024
1953,7,1024
1954,7,1024
1955,7,1024
1956,6,1024
1957,7,1024
1958,6,1024
1959,7,1024
1960,6,1024
1961,7,1024
1962,6,1024
1963,7,1024
1964,7,1024
1965,6,1024
1966,6,1024
1967,6,1024
1968,7,1024
1969,6,1024
1970,7,1024
1971,6,1024
1972,6,1024
1973,6,1024
1974,6,1024
1975,6,1024
1976,7,1024
1977,6,1024
1978,9,1024
1979,7,1024
1980,6,1024
1981,7,1024
1982,29551,1024
1983,9,1024
1984,7,1024
1985,7,1024
1986,6,1024
1987,6,1024
1988,6,1024
1989,6,1024
1990,6,1024
1991,6,1024
1992,6,1024
1993,6,1024
1994,6,1024
1995,7,1024
1996,6,1024
1997,6,1024
1998,6,1024
1999,6,1024
2000,6,1024
2001,6,1024
2002,6,1024
2003,7,1024
2004,6,1024
2005,6,1024
2006,5,1024
2007,6,1024
2008,6,1024
2009,6,1024
2010,6,1024
2011,6,1024
2012,6,1024
2013,6,1024
2014,7,1024
2015,6,1024
2016,7,1024
2017,7,1024
2018,6,1024
2019,6,1024
2020,6,1024
2021,6,1024
2022,6,1024
2023,6,1024
2024,6,1024
2025,6,1024
2026,6,1024
2027,6,1024
2028,7,1024
2029,6,1024
2030,6,1024
2031,6,1024
2032,6,1024
2033,6,1024
2034,6,1024
2035,6,1024
2036,6,1024
2037,6,1024
2038,6,1024
2039,7,1024
2040,10,1024
2041,6,1024
2042,7,1024
2043,7,1024
2044,11138,1024
2045,9,1024
2046,7,1024
2047,7,1024
2048,6,1024
2049,6,1024
2050,6,1024
2051,7,1024
2052,6,1024
2053,6,1024
2054,6,1024
2055,6,1024
2056,7,1024
2057,6,1024
2058,6,1024
2059,6,1024
2060,6,1024
2061,6,1024
2062,6,1024
2063,6,1024
2064,7,1024
2065,6,1024
2066,6,1024
2067,6,1024
2068,7,1024
2069,8,1024
2070,7,1024
2071,7,1024
2072,6,1024
2073,6,1024
2074,6,1024
2075,6,1024
2076,6,1024
2077,7,1024
2078,9,1024
2079,7,1024
2080,7,1024
2081,6,1024
2082,7,1024
2083,6,1024
2084,6,1024
2085,6,1024
2086,6,1024
2087,6,1024
2088,6,1024
2089,7,1024
2090,6,1024
2091,6,1024
2092,7,1024
2093,6,1024
2094,9,1024
2095,7,1024
2096,6,1024
2097,7,1024
2098,6,1024
2099,20092,1024
2100,13,1024
2101,7,1024
2102,7,1024
2103,7,1024
2104,7,1024
2105,12,1024
2106,14,1024
2107,10,1024
2108,8,1024
2109,7,1024
2110,8,1024
2111,7,1024
2112,6,1024
2113,7,1024
2114,6,1024
2115,7,1024
2116,7,1024
2117,6,1024
2118,7,1024
2119,7,1024
2120,6,1024
2121,9,1024
2122,13,1024
2123,9,1024
2124,7,1024
2125,7,1024
2126,7,1024
2127,6,1024
2128,7,1024
2129,7,1024
2130,7,1024
2131,6,1024
2132,6,1024
2133,7,1024
2134,6,1024
2135,6,1024
2136,6,1024
2137,7,1024
2138,7,1024
2139,7,1024
2140,7,1024
2141,6,1024
2142,7,1024
2143,7,1024
2144,7,1024
2145,7,1024
2146,7,1024
2147,7,1024
2148,7,1024
2149,7,1024
2150,6,1024
2151,6,1024
2152,7,1024
2153,7,1024
2154,12,1024
2155,8,1024
2156,7,1024
2157,8,1024
2158,7,1024
2159,7,1024
2160,7,1024
2161,7,1024
2162,7,1024
2163,7,1024
2164,7,1024
2165,7,1024
2166,6,1024
2167,7,1024
2168,7,1024
2169,6,1024
2170,6,1024
2171,6,1024
2172,6,1024
2173,6,1024
2174,7,1024
2175,6,1024
2176,8,1024
2177,7,1024
2178,7,1024
2179,6,1024
2180,7,1024
2181,7,1024
2182,6,1024
2183,7,1024
2184,6,1024
2185,6,1024
2186,7,1024
2187,6,1024
2188,7,1024
2189,7433,1024
2190,9,1024
2191,7,1024
2192,7,1024
2193,6,1024
2194,7,1024
2195,8,1024
2196,6,1024
2197,7,1024
2198,7,1024
2199,7,1024
2200,7,1024
2201,7,1024
2202,7,1024
2203,7,1024
2204,7,1024
2205,6,1024
2206,6,1024
2207,8,1024
2208,7,1024
2209,7,1024
2210,7,1024
2211,7,1024
2212,6,1024
2213,6,1024
2214,6,1024
2215,7,1024
2216,6,1024
2217,6,1024
2218,6,1024
2219,7,1024
2220,6,1024
2221,7,1024
2222,6,1024
2223,9,1024
2224,7,1024
2225,8,1024
2226,7,1024
2227,6,1024
2228,7,1024
2229,7,1024
2230,6,1024
2231,6,1024
2232,6,1024
2233,6,1024
2234,6,1024
2235,6,1024
2236,7,1024
2237,7,1024
2238,6,1024
2239,9,1024
2240,8,1024
2241,6,1024
2242,7,1024
2243,7,1024
2244,7,1024
2245,7,1024
2246,7,1024
2247,6,1024
2248,6,1024
2249,6,1024
2250,6,1024
2251,6,1024
2252,6,1024
2253,50557,1024
2254,10,1024
2255,7,1024
2256,7,1024
2257,6,1024
2258,6,1024
2259,7,1024
2260,6,1024
2261,6,1024
2262,8,1024
2263,7,1024
2264,7,1024
2265,7,1024
2266,7,1024
2267,6,1024
2268,8,1024
2269,7,1024
2270,6,1024
2271,7,1024
2272,6,1024
2273,7,1024
2274,7,1024
2275,7,1024
2276,6,1024
2277,6,1024
2278,6,1024
2279,8,1024
2280,7,1024
2281,7,1024
2282,6,1024
2283,7,1024
2284,7,1024
2285,6,1024
2286,7,1024
2287,6,1024
2288,6,1024
2289,6,1024
2290,7,1024
2291,6,1024
2292,7,1024
2293,6,1024
2294,7,1024
2295,7,1024
2296,6,1024
2297,7,1024
2298,6,1024
2299,5,1024
2300,7,1024
2301,6,1024
2302,6,1024
2303,7,1024
2304,7,1024
2305,8,1024
2306,7,1024
2307,7,1024
2308,7,1024
2309,11,1024
2310,9,1024
2311,7,1024
2312,7,1024
2313,6,1024
2314,7,1024
2315,7,1024
2316,9,1024
2317,7,1024
2318,7,1024
2319,6,1024
2320,6,1024
2321,6,1024
2322,6,1024
2323,6,1024
2324,6,1024
2325,7,1024
2326,8,1024
2327,11,1024
2328,7,1024
2329,6,1024
2330,6,1024
2331,7,1024
2332,9,1024
2333,7,1024
2334,7,1024
2335,7,1024
2336,6,1024
2337,7,1024
2338,6,1024
2339,7,1024
2340,7,1024
2341,6,1024
2342,9788,1024
2343,9,1024
2344,7,1024
2345,6,1024
2346,7,1024
2347,7,1024
2348,7,1024
2349,6,1024
2350,6,1024
2351,6,1024
2352,6,1024
2353,6,1024
2354,6,1024
2355,6,1024
2356,6,1024
2357,6,1024
2358,7,1024
2359,7,1024
2360,6,1024
2361,6,1024
2362,6,1024
2363,6,1024
2364,7,1024
2365,6,1024
2366,7,1024
2367,8,1024
2368,6,1024
2369,7,1024
2370,7,1024
2371,6,1024
2372,6,1024
2373,6,1024
2374,6,1024
2375,7,1024
2376,7,1024
2377,7,1024
2378,6,1024
2379,6,1024
2380,6,1024
2381,7,1024
2382,6,1024
2383,6,1024
2384,6,1024
2385,9,1024
2386,8,1024
2387,7,1024
2388,7,1024
2389,8,1024
2390,7,1024
2391,6,1024
2392,6,1024
2393,7,1024
2394,6,1024
2395,7,1024
2396,7,1024
2397,6,1024
2398,6,1024
2399,7,1024
2400,7,1024
2401,7,1024
2402,6,1024
2403,6,1024
2404,7,1024
2405,6,1024
2406,19787,1024
2407,8,1024
2408,6,1024
2409,7,1024
2410,7,1024
2411,6,1024
2412,6,1024
2413,6,1024
2414,7,1024
2415,6,1024
2416,7,1024
2417,7,1024
2418,7,1024
2419,7,1024
2420,6,1024
2421,7,1024
2422,6,1024
2423,6,1024
2424,7,1024
2425,7,1024
2426,7,1024
2427,7,1024
2428,7,1024
2429,6,1024
2430,6,1024
2431,6,1024
2432,6,1024
2433,6,1024
2434,7,1024
2435,6,1024
2436,6,1024
2437,6,1024
2438,6,1024
2439,7,1024
2440,7,1024
2441,6,1024
2442,7,1024
2443,7,1024
2444,7,1024
2445,7,1024
2446,6,1024
2447,9,1024
2448,6,1024
2449,7,1024
2450,7,1024
2451,6,1024
2452,6,1024
2453,6,1024
2454,6,1024
2455,9792,1024
2456,9,1024
2457,6,1024
2458,6,1024
2459,6,1024
2460,7,1024
2461,7,1024
2462,6,1024
2463,7,1024
2464,7,1024
2465,7,1024
2466,6,1024
2467,7,1024
2468,6,1024
2469,6,1024
2470,7,1024
2471,6,1024
2472,7,1024
2473,7,1024
2474,6,1024
2475,6,1024
2476,6,1024
2477,6,1024
2478,6,1024
2479,6,1024
2480,6,1024
2481,6,1024
2482,6,1024
2483,6,1024
2484,6,1024
2485,7,1024
2486,7,1024
2487,7,1024
2488,6,1024
2489,6,1024
2490,6,1024
2491,7,1024
2492,7,1024
2493,7,1024
2494,7,1024
2495,7,1024
2496,7,1024
2497,7,1024
2498,7,1024
2499,6,1024
2500,6,1024
2501,7,1024
2502,7,1024
2503,6,1024
2504,6,1024
2505,6,1024
2506,6,1024
2507,7,1024
2508,8,1024
2509,7,1024
2510,7,1024
2511,7,1024
2512,6,1024
2513,6,1024
2514,9,1024
2515,7,1024
2516,31495,1024
2517,9,1024
2518,7,1024
2519,6,1024
2520,6,1024
2521,6,1024
2522,6,1024
2523,6,1024
2524,7,1024
2525,6,1024
2526,6,1024
2527,7,1024
2528,6,1024
2529,6,1024
2530,6,1024
2531,6,1024
2532,6,1024
2533,6,1024
2534,7,1024
2535,7,1024
2536,7,1024
2537,7,1024
2538,6,1024
2539,6,1024
2540,6,1024
2541,6,1024
2542,7,1024
2543,7,1024
2544,6,1024
2545,7,1024
2546,6,1024
2547,7,1024
2548,7,1024
2549,6,1024
2550,6,1024
2551,6,1024
2552,6,1024
2553,6,1024
2554,10,1024
2555,7,1024
2556,12,1024
2557,9,1024
2558,9,1024
2559,8,1024
2560,7,1024
2561,7,1024
2562,7,1024
2563,7,1024
2564,7,1024
2565,7,1024
2566,6,1024
2567,7,1024
2568,7,1024
2569,8949,1024
2570,9,1024
2571,8,1024
2572,6,1024
2573,7,1024
2574,6,1024
2575,6,1024
2576,6,1024
2577,7,1024
2578,7,1024
2579,8,1024
2580,7,1024
2581,7,1024
2582,7,1024
2583,7,1024
2584,6,1024
2585,7,1024
2586,7,1024
2587,6,1024
2588,6,1024
2589,6,1024
2590,6,1024
2591,6,1024
2592,7,1024
2593,7,1024
2594,6,1024
2595,6,1024
2596,6,1024
2597,7,1024
2598,8,1024
2599,6,1024
2600,7,1024
2601,7,1024
2602,6,1024
2603,6,1024
2604,6,1024
2605,6,1024
2606,7,1024
2607,6,1024
2608,7,1024
2609,6,1024
2610,6,1024
2611,7,1024
2612,7,1024
2613,10,1024
2614,7,1024
2615,6,1024
2616,6,1024
2617,7,1024
2618,6,1024
2619,7,1024
2620,7,1024
2621,8,1024
2622,7,1024
2623,7,1024
2624,7,1024
2625,8,1024
2626,6,1024
2627,6,1024
2628,6,1024
2629,12,1024
2630,16633,1024
2631,9,1024
2632,7,1024
2633,6,1024
2634,6,1024
2635,6,1024
2636,6,1024
2637,7,1024
2638,7,1024
2639,6,1024
2640,6,1024
2641,6,1024
2642,6,1024
2643,6,1024
2644,6,1024
2645,7,1024
2646,6,1024
2647,6,1024
2648,6,1024
2649,7,1024
2650,6,1024
2651,6,1024
2652,6,1024
2653,7,1024
2654,6,1024
2655,7,1024
2656,6,1024
2657,6,1024
2658,7,1024
2659,7,1024
2660,7,1024
2661,7,1024
2662,7,1024
2663,7,1024
2664,7,1024
2665,7,1024
2666,7,1024
2667,6,1024
2668,7,1024
2669,7,1024
2670,7,1024
2671,7,1024
2672,6,1024
2673,7,1024
2674,7,1024
2675,6,1024
2676,6,1024
2677,6,1024
2678,7,1024
2679,7,1024
2680,10,1024
2681,7,1024
2682,6,1024
2683,6,1024
2684,6,1024
2685,36486,1024
2686,9,1024
2687,7,1024
2688,6,1024
2689,7,1024
2690,7,1024
2691,7,1024
2692,6,1024
2693,6,1024
2694,7,1024
2695,7,1024
2696,7,1024
2697,6,1024
2698,7,1024
2699,7,1024
2700,7,1024
2701,6,1024
2702,6,1024
2703,6,1024
2704,6,1024
2705,6,1024
2706,6,1024
2707,6,1024
2708,7,1024
2709,7,1024
2710,6,1024
2711,6,1024
2712,7,1024
2713,7,1024
2714,7,1024
2715,6,1024
2716,6,1024
2717,6,1024
2718,7,1024
2719,7,1024
2720,7,1024
2721,6,1024
2722,6,1024
2723,7,1024
2724,7,1024
2725,7,1024
2726,9,1024
2727,7,1024
2728,7,1024
2729,7,1024
2730,7,1024
2731,7,1024
2732,7,1024
2733,7,1024
2734,7,1024
2735,6,1024
2736,6,1024
2737,6,1024
2738,13796,1024
2739,9,1024
2740,8,1024
2741,7,1024
2742,7,1024
2743,7,1024
2744,7,1024
2745,6,1024
2746,7,1024
2747,6,1024
2748,6,1024
2749,6,1024
2750,6,1024
2751,6,1024
2752,7,1024
2753,6,1024
2754,7,1024
2755,6,1024
2756,6,1024
2757,6,1024
2758,7,1024
2759,6,1024
2760,6,1024
2761,6,1024
2762,6,1024
2763,6,1024
2764,6,1024
2765,7,1024
2766,6,1024
2767,6,1024
2768,6,1024
2769,7,1024
2770,7,1024
2771,6,1024
2772,6,1024
2773,6,1024
2774,7,1024
2775,7,1024
2776,6,1024
2777,6,1024
2778,7,1024
2779,7,1024
2780,7,1024
2781,10,1024
2782,7,1024
2783,7,1024
2784,7,1024
2785,7,1024
2786,8,1024
2787,7,1024
2788,8,1024
2789,6,1024
2790,7,1024
2791,6,1024
2792,6,1024
2793,8,1024
2794,11,1024
2795,9,1024
2796,7,1024
2797,7,1024
2798,6,1024
2799,8632,1024
2800,9,1024
2801,7,1024
2802,7,1024
2803,7,1024
2804,7,1024
2805,6,1024
2806,7,1024
2807,7,1024
2808,8,1024
2809,6,1024
2810,7,1024
2811,7,1024
2812,7,1024
2813,7,1024
2814,7,1024
2815,7,1024
2816,7,1024
2817,6,1024
2818,7,1024
2819,7,1024
2820,6,1024
2821,7,1024
2822,6,1024
2823,6,1024
2824,6,1024
2825,7,1024
2826,7,1024
2827,7,1024
2828,7,1024
2829,7,1024
2830,6,1024
2831,6,1024
2832,6,1024
2833,7,1024
2834,6,1024
2835,6,1024
2836,7,1024
2837,6,1024
2838,6,1024
2839,17,1024
2840,7,1024
2841,10,1024
2842,7,1024
2843,6,1024
2844,6,1024
2845,6,1024
2846,6,1024
2847,6,1024
2848,6,1024
2849,7,1024
2850,7,1024
2851,7,1024
2852,6,1024
2853,6,1024
2854,6,1024
2855,6,1024
2856,7,1024
2857,14544,1024
2858,10,1024
2859,8,1024
2860,7,1024
2861,6,1024
2862,7,1024
2863,6,1024
2864,7,1024
2865,7,1024
2866,6,1024
2867,6,1024
2868,6,1024
2869,7,1024
2870,7,1024
2871,6,1024
2872,6,1024
2873,6,1024
2874,7,1024
2875,6,1024
2876,6,1024
2877,6,1024
2878,7,1024
2879,7,1024
2880,6,1024
2881,6,1024
2882,6,1024
2883,6,1024
2884,6,1024
2885,7,1024
2886,7,1024
2887,7,1024
2888,6,1024
2889,6,1024
2890,7,1024
2891,7,1024
2892,6,1024
2893,6,1024
2894,6,1024
2895,6,1024
2896,6,1024
2897,7,1024
2898,7,1024
2899,6,1024
2900,6,1024
2901,7,1024
2902,7,1024
2903,7,1024
2904,7,1024
2905,6,1024
2906,6,1024
2907,6,1024
2908,7,1024
2909,7,1024
2910,7,1024
2911,7,1024
2912,6,1024
2913,7,1024
2914,9,1024
2915,10,1024
2916,7,1024
2917,8,1024
2918,7,1024
2919,7,1024
2920,6,1024
2921,7,1024
2922,7,1024
2923,6,1024
2924,6,1024
2925,6,1024
2926,6,1024
2927,6,1024
2928,6,1024
2929,6,1024
2930,6,1024
2931,7,1024
2932,6,1024
2933,6,1024
2934,6,1024
2935,7,1024
2936,7,1024
2937,6,1024
2938,6,1024
2939,7,1024
2940,6,1024
2941,6,1024
2942,9,1024
2943,7,1024
2944,6,1024
2945,7,1024
2946,6,1024
2947,7,1024
2948,7,1024
2949,6,1024
2950,26761,1024
2951,10,1024
2952,7,1024
2953,7,1024
2954,6,1024
2955,6,1024
2956,6,1024
2957,6,1024
2958,7,1024
2959,6,1024
2960,7,1024
2961,6,1024
2962,7,1024
2963,7,1024
2964,6,1024
2965,6,1024
2966,6,1024
2967,6,1024
2968,6,1024
2969,6,1024
2970,6,1024
2971,7,1024
2972,6,1024
2973,7,1024
2974,7,1024
2975,6,1024
2976,7,1024
2977,6,1024
2978,6,1024
2979,7,1024
2980,7,1024
2981,6,1024
2982,8,1024
2983,7,1024
2984,6,1024
2985,6,1024
2986,16,1024
2987,7,1024
2988,7,1024
2989,7,1024
2990,7,1024
2991,7,1024
2992,6,1024
2993,6,1024
2994,6,1024
2995,6,1024
2996,6,1024
2997,6,1024
2998,6,1024
2999,6,1024
3000,6,1024
3001,7,1024
3002,6,1024
3003,6,1024
3004,7,1024
3005,7,1024
3006,7,1024
3007,7,1024
3008,10,1024
3009,7,1024
3010,7,1024
3011,7,1024
3012,7,1024
3013,7,1024
3014,4249,1024
3015,9,1024
3016,7,1024
3017,7,1024
3018,7,1024
3019,6,1024
3020,6,1024
3021,7,1024
3022,6,1024
3023,6,1024
3024,6,1024
3025,6,1024
3026,6,1024
3027,10,1024
3028,7,1024
3029,6,1024
3030,6,1024
3031,6,1024
3032,7,1024
3033,7,1024
3034,7,1024
3035,6,1024
3036,6,1024
3037,7,1024
3038,7,1024
3039,7,1024
3040,7,1024
3041,6,1024
3042,7,1024
3043,6,1024
3044,6,1024
3045,6,1024
3046,7,1024
3047,7,1024
3048,7,1024
3049,7,1024
3050,6,1024
3051,6,1024
3052,7,1024
3053,6,1024
3054,7,1024
3055,6,1024
3056,7,1024
3057,10,1024
3058,7,1024
3059,6,1024
3060,6,1024
3061,6,1024
3062,7,1024
3063,6,1024
3064,6,1024
3065,6,1024
3066,6,1024
3067,7,1024
3068,7,1024
3069,6,1024
3070,6,1024
3071,6,1024
3072,6,1024
3073,9,1024
3074,7,1024
3075,6,1024
3076,6,1024
3077,6,1024
3078,4666,1024
3079,9,1024
3080,7,1024
3081,7,1024
3082,6,1024
3083,6,1024
3084,7,1024
3085,7,1024
3086,6,1024
3087,6,1024
3088,7,1024
3089,7,1024
3090,7,1024
3091,7,1024
3092,6,1024
3093,8,1024
3094,8,1024
3095,7,1024
3096,7,1024
3097,7,1024
3098,7,1024
3099,7,1024
3100,6,1024
3101,6,1024
3102,6,1024
3103,7,1024
3104,7,1024
3105,7,1024
3106,6,1024
3107,6,1024
3108,6,1024
3109,7,1024
3110,6,1024
3111,6,1024
3112,6,1024
3113,7,1024
3114,6,1024
3115,7,1024
3116,7,1024
3117,6,1024
3118,6,1024
3119,7,1024
3120,7,1024
3121,7,1024
3122,7,1024
3123,7,1024
3124,6,1024
3125,6,1024
3126,7,1024
3127,7,1024
3128,6,1024
3129,7,1024
3130,7,1024
3131,6,1024
3132,7,1024
3133,7,1024
3134,6,1024
3135,7,1024
3136,12125,1024
3137,9,1024
3138,8,1024
3139,7,1024
3140,6,1024
3141,7,1024
3142,6,1024
3143,6,1024
3144,7,1024
3145,7,1024
3146,6,1024
3147,7,1024
3148,7,1024
3149,7,1024
3150,7,1024
3151,7,1024
3152,7,1024
3153,6,1024
3154,7,1024
3155,7,1024
3156,6,1024
3157,6,1024
3158,6,1024
3159,6,1024
3160,6,1024
3161,6,1024
3162,6,1024
3163,7,1024
3164,7,1024
3165,6,1024
3166,7,1024
3167,7,1024
3168,7,1024
3169,7,1024
3170,6,1024
3171,7,1024
3172,6,1024
3173,6,1024
3174,6,1024
3175,6,1024
3176,6,1024
3177,6,1024
3178,6,1024
3179,7,1024
3180,7,1024
3181,8,1024
3182,7,1024
3183,6,1024
3184,6,1024
3185,6,1024
3186,7,1024
3187,7,1024
3188,9,1024
3189,7,1024
3190,6,1024
3191,4595,1024
3192,9,1024
3193,7,1024
3194,7,1024
3195,6,1024
3196,7,1024
3197,7,1024
3198,7,1024
3199,7,1024
3200,7,1024
3201,6,1024
3202,7,1024
3203,7,1024
3204,12,1024
3205,8,1024
3206,7,1024
3207,6,1024
3208,7,1024
3209,7,1024
3210,7,1024
3211,7,1024
3212,7,1024
3213,7,1024
3214,7,1024
3215,7,1024
3216,7,1024
3217,6,1024
3218,7,1024
3219,7,1024
3220,7,1024
3221,7,1024
3222,6,1024
3223,7,1024
3224,8,1024
3225,8,1024
3226,7,1024
3227,7,1024
3228,6,1024
3229,6,1024
3230,7,1024
3231,6,1024
3232,6,1024
3233,6,1024
3234,7,1024
3235,10,1024
3236,6,1024
3237,7,1024
3238,7,1024
3239,7,1024
3240,9,1024
3241,6,1024
3242,7,1024
3243,7,1024
3244,6,1024
3245,6,1024
3246,7,1024
3247,6,1024
3248,6,1024
3249,8449,1024
3250,8,1024
3251,7,1024
3252,6,1024
3253,6,1024
3254,7,1024
3255,6,1024
3256,6,1024
3257,6,1024
3258,7,1024
3259,6,1024
3260,7,1024
3261,6,1024
3262,7,1024
3263,6,1024
3264,6,1024
3265,6,1024
3266,6,1024
3267,6,1024
3268,6,1024
3269,6,1024
3270,6,1024
3271,6,1024
3272,6,1024
3273,6,1024
3274,6,1024
3275,6,1024
3276,6,1024
3277,6,1024
3278,5,1024
3279,6,1024
3280,6,1024
3281,5,1024
3282,6,1024
3283,6,1024
3284,7,1024
3285,5,1024
3286,6,1024
3287,6,1024
3288,6,1024
3289,11,1024
3290,7,1024
3291,6,1024
3292,8,1024
3293,6,1024
3294,6,1024
3295,5,1024
3296,7,1024
3297,7,1024
3298,6,1024
3299,6,1024
3300,7,1024
3301,6,1024
3302,5,1024
3303,6,1024
3304,6,1024
3305,7,1024
3306,6,1024
3307,23851,1024
3308,9,1024
3309,8,1024
3310,7,1024
3311,7,1024
3312,7,1024
3313,6,1024
3314,6,1024
3315,7,1024
3316,7,1024
3317,7,1024
3318,6,1024
3319,6,1024
3320,7,1024
3321,7,1024
3322,6,1024
3323,6,1024
3324,7,1024
3325,6,1024
3326,6,1024
3327,6,1024
3328,6,1024
3329,6,1024
3330,7,1024
3331,7,1024
3332,7,1024
3333,11,1024
3334,8,1024
3335,7,1024
3336,7,1024
3337,6,1024
3338,6,1024
3339,7,1024
3340,7,1024
3341,7,1024
3342,6,1024
3343,6,1024
3344,7,1024
3345,7,1024
3346,7,1024
3347,7,1024
3348,7,1024
3349,6,1024
3350,6,1024
3351,7,1024
3352,6,1024
3353,6,1024
3354,7,1024
3355,10,1024
3356,7,1024
3357,6,1024
3358,6,1024
3359,6,1024
3360,6,1024
3361,7,1024
3362,6,1024
3363,6,1024
3364,7,1024
3365,7,1024
3366,6,1024
3367,6,1024
3368,6,1024
3369,6,1024
3370,7,1024
3371,9,1024
3372,7,1024
3373,7,1024
3374,7,1024
3375,6,1024
3376,6,1024
3377,6,1024
3378,6,1024
3379,6,1024
3380,7,1024
3381,7,1024
3382,7,1024
3383,6,1024
3384,7,1024
3385,7,1024
3386,7,1024
3387,10,1024
3388,7,1024
3389,10846,1024
3390,9,1024
3391,7,1024
3392,7,1024
3393,7,1024
3394,6,1024
3395,7,1024
3396,6,1024
3397,7,1024
3398,7,1024
3399,7,1024
3400,7,1024
3401,11,1024
3402,7,1024
3403,7,1024
3404,7,1024
3405,6,1024
3406,7,1024
3407,7,1024
3408,7,1024
3409,7,1024
3410,6,1024
3411,7,1024
3412,6,1024
3413,6,1024
3414,6,1024
3415,6,1024
3416,6,1024
3417,7,1024
3418,7,1024
3419,7,1024
3420,7,1024
3421,6,1024
3422,7,1024
3423,6,1024
3424,6,1024
3425,6,1024
3426,6,1024
3427,6,1024
3428,6,1024
3429,6,1024
3430,6,1024
3431,6,1024
3432,6,1024
3433,6,1024
3434,7,1024
3435,6,1024
3436,7,1024
3437,7,1024
3438,6,1024
3439,7,1024
3440,6,1024
3441,7,1024
3442,7,1024
3443,7,1024
3444,7,1024
3445,7,1024
3446,7,1024
3447,26642,1024
3448,9,1024
3449,6,1024
3450,6,1024
3451,6,1024
3452,7,1024
3453,7,1024
3454,6,1024
3455,7,1024
3456,6,1024
3457,6,1024
3458,6,1024
3459,6,1024
3460,5,1024
3461,7,1024
3462,10,1024
3463,7,1024
3464,6,1024
3465,7,1024
3466,6,1024
3467,6,1024
3468,7,1024
3469,6,1024
3470,6,1024
3471,7,1024
3472,6,1024
3473,7,1024
3474,7,1024
3475,6,1024
3476,6,1024
3477,7,1024
3478,6,1024
3479,6,1024
3480,6,1024
3481,6,1024
3482,7,1024
3483,6,1024
3484,7,1024
3485,6,1024
3486,7,1024
3487,6,1024
3488,8,1024
3489,7,1024
3490,6,1024
3491,6,1024
3492,6,1024
3493,9,1024
3494,7,1024
3495,6,1024
3496,8,1024
3497,7,1024
3498,7,1024
3499,6,1024
3500,7,1024
3501,7,1024
3502,9,1024
3503,6,1024
3504,8,1024
3505,8,1024
3506,7,1024
3507,6,1024
3508,53792,1024
3509,9,1024
3510,7,1024
3511,6,1024
3512,6,1024
3513,7,1024
3514,7,1024
3515,6,1024
3516,7,1024
3517,6,1024
3518,6,1024
3519,6,1024
3520,7,1024
3521,6,1024
3522,6,1024
3523,18,1024
3524,7,1024
3525,7,1024
3526,6,1024
3527,6,1024
3528,8,1024
3529,7,1024
3530,6,1024
3531,7,1024
3532,7,1024
3533,6,1024
3534,7,1024
3535,7,1024
3536,6,1024
3537,6,1024
3538,6,1024
3539,7,1024
3540,7,1024
3541,6,1024
3542,6,1024
3543,6,1024
3544,6,1024
3545,7,1024
3546,6,1024
3547,6,1024
3548,6,1024
3549,7,1024
3550,6,1024
3551,7,1024
3552,6,1024
3553,7,1024
3554,7,1024
3555,7,1024
3556,7,1024
3557,7,1024
3558,6,1024
3559,6,1024
3560,6,1024
3561,6,1024
3562,6,1024
3563,6,1024
3564,6,1024
3565,6,1024
3566,6,1024
3567,6,1024
3568,6,1024
3569,6,1024
3570,6,1024
3571,6,1024
3572,6,1024
3573,7,1024
3574,6,1024
3575,6,1024
3576,7,1024
3577,7,1024
3578,6,1024
3579,7,1024
3580,6,1024
3581,7,1024
3582,7,1024
3583,7,1024
3584,29023,1024
3585,10,1024
3586,8,1024
3587,7,1024
3588,6,1024
3589,6,1024
3590,7,1024
3591,7,1024
3592,7,1024
3593,7,1024
3594,6,1024
3595,6,1024
3596,6,1024
3597,7,1024
3598,6,1024
3599,7,1024
3600,7,1024
3601,7,1024
3602,6,1024
3603,7,1024
3604,6,1024
3605,6,1024
3606,6,1024
3607,6,1024
3608,7,1024
3609,7,1024
